AGE,FG3M,FTM,FTA,OREB,TOV,STL,BLK,BLKA,PFD,DD2_RANK,TD3_RANK,All_Star_Selection
0.125,0.09434,0.078431,0.130081,0.109091,0.298246,0.266667,0.054054,0.142857,0.153061,0.891386,0.717949,0
0.291667,0.245283,0.019608,0.01626,0.054545,0.122807,0.233333,0.054054,0.047619,0.030612,0.891386,0.717949,0
0.291667,0.056604,0.019608,0.03252,0.036364,0.087719,0.066667,0.081081,0.095238,0.040816,0.891386,0.717949,0
0.375,0,0.078431,0.113821,0.581818,0.192982,0.2,0.243243,0.238095,0.153061,0.116105,0.717949,0
0.166667,0.113208,0.156863,0.170732,0.2,0.087719,0.333333,0.162162,0.095238,0.183673,0.891386,0.717949,0
0.5,0.169811,0.235294,0.227642,0.090909,0.438596,0.266667,0.081081,0.52381,0.234694,0.374532,0.717949,0
0.25,0.075472,0.029412,0.02439,0.018182,0.035088,0.1,0,0,0.030612,0.891386,0.717949,0
0.25,0.226415,0.254902,0.252033,0.090909,0.22807,0.2,0.243243,0.190476,0.326531,0.891386,0.717949,1
0.166667,0.377358,0.656863,0.593496,0.072727,0.666667,0.233333,0.081081,0.47619,0.653061,0.168539,0.717949,0
0.208333,0.075472,0.039216,0.056911,0.036364,0.087719,0.133333,0.027027,0,0.081633,0.891386,0.717949,1
0.166667,0,0,0,0.363636,0,0,0,0,0,0.891386,0.717949,0
0.25,0.660377,0.294118,0.300813,0.127273,0.508772,0.333333,0.054054,0.238095,0.408163,0.11985,0.717949,0
0.166667,0.037736,0.04902,0.065041,0.145455,0.087719,0.066667,0,0.380952,0.05102,0.891386,0.717949,0
0.458333,0.09434,0.068627,0.065041,0.254545,0.22807,0.2,0.243243,0.142857,0.122449,0.426966,0.717949,0
0.208333,0.377358,0.215686,0.227642,0.163636,0.298246,0.3,0.108108,0.238095,0.244898,0.891386,0.717949,0
0.375,0.283019,0.137255,0.138211,0.036364,0.280702,0.133333,0.162162,0.333333,0.142857,0.891386,0.717949,1
0.208333,0.056604,0.343137,0.390244,0.545455,0.473684,0.266667,0.135135,0.428571,0.5,0.007491,0.128205,0
0.166667,0.471698,0.392157,0.382114,0.145455,0.473684,0.333333,0.054054,0.333333,0.387755,0.696629,0.717949,0
0.125,0,0.098039,0.162602,0.290909,0.105263,0.1,0.189189,0.047619,0.173469,0.891386,0.717949,0
0.166667,0.245283,0.098039,0.105691,0.181818,0.245614,0.433333,0.081081,0.190476,0.153061,0.696629,0.717949,0
0.333333,0.301887,0.107843,0.121951,0.363636,0.175439,0.2,0.135135,0.238095,0.132653,0.340824,0.717949,0
0.375,0.358491,0.068627,0.065041,0.072727,0.105263,0.066667,0.027027,0.238095,0.081633,0.891386,0.717949,0
0.125,0.169811,0.058824,0.073171,0.181818,0.22807,0.1,0.162162,0.238095,0.122449,0.891386,0.717949,0
0.458333,0.150943,0.147059,0.154472,0.090909,0.403509,0.466667,0.216216,0.142857,0.193878,0.258427,0.282051,0
0.166667,0,0.088235,0.097561,0.236364,0.175439,0.066667,0.216216,0.190476,0.132653,0.891386,0.717949,0
0.291667,0.698113,0.088235,0.081301,0.018182,0.175439,0.166667,0.081081,0.047619,0.122449,0.696629,0.717949,0
0.291667,0.188679,0.098039,0.081301,0,0,0,0,0,0.05102,0.891386,0.717949,0
0.208333,0.09434,0.088235,0.113821,0.072727,0.157895,0.2,0.027027,0.238095,0.112245,0.891386,0.717949,0
0.625,0,0.156863,0.252033,0.454545,0.210526,0.133333,0.297297,0.095238,0.306122,0.209738,0.717949,0
0.375,0.056604,0.186275,0.227642,0.345455,0.157895,0.3,0.162162,0.142857,0.295918,0.696629,0.717949,0
0.083333,0.09434,0.107843,0.121951,0.090909,0.157895,0.133333,0,0.190476,0.132653,0.891386,0.717949,0
0.5,0.207547,0.058824,0.065041,0.109091,0.122807,0.2,0.054054,0.142857,0.071429,0.891386,0.717949,0
0.5,0,0.029412,0.04065,0.236364,0.087719,0.133333,0.081081,0.095238,0.091837,0.891386,0.717949,0
0.208333,0.09434,0.04902,0.073171,0.072727,0.122807,0.166667,0.081081,0.190476,0.091837,0.891386,0.717949,0
0.291667,0.056604,0.107843,0.154472,0.218182,0.368421,0.533333,0.108108,0.47619,0.173469,0.314607,0.410256,0
0.125,0.09434,0.088235,0.105691,0.054545,0.122807,0.133333,0.027027,0.047619,0.112245,0.891386,0.717949,0
0.208333,0.113208,0.117647,0.121951,0.054545,0.245614,0.133333,0.054054,0.190476,0.142857,0.891386,0.717949,0
0.375,0,0.117647,0.138211,0.509091,0.175439,0.133333,0.189189,0.285714,0.153061,0.209738,0.717949,0
0.458333,0.226415,0.27451,0.284553,0.127273,0.421053,0.3,0.108108,0.285714,0.295918,0.52809,0.717949,0
0.5,0.509434,0.22549,0.243902,0.054545,0.210526,0.2,0.108108,0.380952,0.244898,0.891386,0.717949,0
0.25,0,0.196078,0.162602,0.363636,0,0,0,0,0.102041,0.891386,0.717949,0
0.166667,0.113208,0.264706,0.284553,0.254545,0.280702,0.166667,0.054054,0.428571,0.285714,0.374532,0.717949,1
0.583333,0.150943,0.107843,0.113821,0.181818,0.087719,0.133333,0.081081,0.095238,0.132653,0.340824,0.717949,0
0.333333,0.490566,0.264706,0.268293,0.054545,0.333333,0.366667,0.054054,0.238095,0.27551,0.891386,0.717949,0
0.5,0,0.058824,0.056911,0.072727,0.245614,0.166667,0.108108,0.095238,0.071429,0.891386,0.717949,0
0.125,0.150943,0.088235,0.105691,0.072727,0.140351,0.1,0.027027,0.142857,0.102041,0.891386,0.717949,0
0.333333,0.207547,0.156863,0.186992,0.163636,0.157895,0.133333,0.081081,0.238095,0.193878,0.696629,0.717949,0
0.291667,0.132075,0.107843,0.154472,0.109091,0.210526,0.2,0.027027,0.285714,0.142857,0.891386,0.717949,0
0.083333,0.150943,0.088235,0.081301,0.072727,0.210526,0.3,0.081081,0.095238,0.122449,0.696629,0.717949,0
0.291667,0.509434,0.303922,0.300813,0.054545,0.385965,0.633333,0.081081,0.428571,0.357143,0.258427,0.717949,0
0.125,0.377358,0.107843,0.113821,0.054545,0.140351,0.2,0.054054,0.047619,0.132653,0.891386,0.717949,0
0.208333,0.132075,0,0,0,0.017544,0.2,0,0.142857,0.030612,0.891386,0.717949,0
0.625,0.377358,0.107843,0.113821,0.090909,0.175439,0.266667,0.135135,0.190476,0.142857,0.52809,0.717949,0
0.166667,0.207547,0.166667,0.154472,0.054545,0.070175,0.133333,0.027027,0.095238,0.163265,0.891386,0.717949,0
0.25,0.169811,0.019608,0.01626,0.163636,0.035088,0.033333,0.135135,0,0.040816,0.891386,0.717949,0
0.25,0.245283,0.127451,0.130081,0.090909,0.192982,0.466667,0.081081,0.238095,0.153061,0.891386,0.717949,0
0.333333,0.075472,0.009804,0.02439,0.163636,0.122807,0.366667,0.054054,0.095238,0.040816,0.696629,0.717949,0
0.083333,0.339623,0.058824,0.056911,0.072727,0.052632,0.266667,0.081081,0.095238,0.091837,0.891386,0.717949,0
0.625,0.264151,0.137255,0.138211,0.145455,0.175439,0.266667,0.027027,0.142857,0.163265,0.891386,0.717949,0
0.333333,0.264151,0.029412,0.03252,0.036364,0.087719,0.1,0.027027,0.047619,0.040816,0.891386,0.717949,0
0.25,0.264151,0.617647,0.813008,0.4,0.649123,0.333333,0.27027,0.52381,0.836735,0,0.128205,1
0.291667,0.226415,0.117647,0.113821,0.236364,0.157895,0.3,0.081081,0.333333,0.112245,0.696629,0.717949,0
0.041667,0.018868,0.039216,0.04878,0.090909,0.087719,0.066667,0.189189,0.047619,0.05102,0.696629,0.717949,0
0.625,0.396226,0.313725,0.341463,0.090909,0.421053,0.233333,0.054054,0.238095,0.326531,0.426966,0.717949,1
0.458333,0.301887,0.235294,0.227642,0.2,0.315789,0.233333,0.108108,0.380952,0.255102,0.258427,0.717949,0
0.458333,0.169811,0.117647,0.130081,0.254545,0.175439,0.266667,0.243243,0.190476,0.173469,0.209738,0.717949,0
0.083333,0.056604,0.058824,0.065041,0.163636,0.122807,0.133333,0.135135,0.095238,0.081633,0.891386,0.717949,0
0.208333,0.283019,0.098039,0.097561,0.036364,0.157895,0.1,0.027027,0.095238,0.142857,0.891386,0.717949,1
0.083333,0.056604,0.078431,0.113821,0.181818,0.192982,0.266667,0.054054,0.238095,0.142857,0.426966,0.717949,0
0.375,0.264151,0.294118,0.300813,0.2,0.210526,0.2,0.054054,0.285714,0.316327,0.374532,0.717949,0
0.125,0,0.078431,0.089431,0.163636,0.175439,0.166667,0.108108,0.142857,0.132653,0.52809,0.717949,0
0.5,0.018868,0.235294,0.292683,0.709091,0.315789,0.133333,0.783784,0.285714,0.326531,0.003745,0.717949,0
0.166667,0,0,0,0.072727,0,0,0,0.095238,0,0.891386,0.717949,0
0.583333,0.018868,0.176471,0.243902,0.381818,0.210526,0.266667,0.324324,0.285714,0.27551,0.696629,0.717949,0
0.083333,0.018868,0.039216,0.04878,0.036364,0.035088,0,0.027027,0,0.030612,0.891386,0.717949,0
0.458333,0.113208,0.029412,0.04065,0.127273,0.140351,0.3,0.054054,0.047619,0.081633,0.891386,0.717949,0
0.041667,0.075472,0.098039,0.105691,0.2,0.157895,0.233333,0.081081,0.095238,0.163265,0.891386,0.717949,0
0.125,0,0.078431,0.097561,0.236364,0.122807,0.133333,0.135135,0.047619,0.112245,0.52809,0.717949,0
0.125,0,0,0,0,0.052632,0,0,0,0,0.891386,0.717949,0
0.5,0.377358,0.156863,0.154472,0.054545,0.333333,0.1,0.054054,0.380952,0.173469,0.696629,0.717949,0
0.5,0.169811,0.088235,0.105691,0.072727,0.245614,0.3,0.108108,0.190476,0.122449,0.696629,0.717949,0
0.166667,0,0.166667,0.186992,0.490909,0.140351,0.066667,0.243243,0.190476,0.183673,0.183521,0.717949,0
0.708333,0.207547,0.068627,0.065041,0.054545,0.22807,0.066667,0.027027,0.095238,0.142857,0.891386,0.717949,0
0.25,0,0,0,0,0,0,0,0,0,0.891386,0.717949,0
0.708333,0.566038,0.27451,0.252033,0.036364,0.22807,0.1,0.054054,0.142857,0.27551,0.891386,0.717949,0
0.625,0.037736,0.029412,0.02439,0,0.122807,0.066667,0,0,0.05102,0.891386,0.717949,0
0.041667,0.169811,0.352941,0.373984,0.145455,0.578947,0.3,0.081081,0.666667,0.418367,0.127341,0.282051,0
0.333333,0.018868,0.04902,0.065041,0.109091,0.070175,0.166667,0.108108,0.047619,0.091837,0.891386,0.717949,0
0.458333,0.283019,0.058824,0.065041,0.218182,0.157895,0.166667,0.108108,0.142857,0.071429,0.292135,0.717949,0
0.541667,0,0.078431,0.097561,0.327273,0.140351,0.166667,0.378378,0.142857,0.132653,0.52809,0.717949,0
0.25,0.150943,0.156863,0.170732,0.290909,0.298246,0.4,0.108108,0.47619,0.183673,0.52809,0.717949,0
0.166667,0.075472,0.088235,0.081301,0.054545,0.157895,0.133333,0.108108,0.190476,0.091837,0.891386,0.717949,0
0.416667,0.396226,0.147059,0.154472,0.145455,0.192982,0.366667,0.108108,0.142857,0.193878,0.314607,0.717949,0
0.208333,0,0.127451,0.170732,0.290909,0.22807,0.066667,0.189189,0.238095,0.204082,0.52809,0.717949,1
0.291667,0.188679,0.098039,0.113821,0.127273,0.175439,0.233333,0.108108,0.095238,0.132653,0.891386,0.717949,0
0.208333,0,0.058824,0.105691,0.363636,0.140351,0.2,0.378378,0.190476,0.153061,0.374532,0.717949,1
0.166667,0.150943,0.107843,0.105691,0.072727,0.210526,0.133333,0.027027,0.095238,0.214286,0.52809,0.717949,0
0.041667,0,0.039216,0.03252,0,0.070175,0,0,0,0.061224,0.891386,0.717949,0
0.125,0.113208,0.088235,0.089431,0.163636,0.122807,0.166667,0.054054,0.095238,0.112245,0.891386,0.717949,0
0.875,0.188679,0,0,0,0,0,0,0,0.102041,0.891386,0.717949,0
0.166667,0.358491,0.27451,0.252033,0.145455,0.385965,0.366667,0.081081,0.238095,0.306122,0.426966,0.717949,0
0.416667,0.150943,0.107843,0.113821,0.181818,0.140351,0.166667,0.081081,0.142857,0.132653,0.696629,0.717949,0
0.458333,0.830189,1,0.95935,0.181818,0.789474,0.6,0.243243,0.666667,0.785714,0.086142,0.128205,0
0.583333,0.188679,0.098039,0.121951,0.145455,0.263158,0.266667,0.27027,0.190476,0.102041,0.891386,0.717949,0
0.625,0.075472,0,0,0.018182,0.035088,0.1,0.027027,0,0.020408,0.891386,0.717949,0
0.125,0,0,0,0,0,0,0,0,0,0.891386,0.717949,0
0.041667,0.471698,0.235294,0.268293,0.181818,0.298246,0.233333,0.432432,0.52381,0.336735,0.426966,0.717949,0
0.083333,0,0.019608,0.01626,0.054545,0.105263,0.1,0.027027,0,0.010204,0.891386,0.717949,0
0.208333,0.056604,0.009804,0.01626,0.036364,0.140351,0.1,0.162162,0.047619,0.030612,0.891386,0.717949,0
0.125,0,0.235294,0.317073,0.563636,0.192982,0.2,0.351351,0.285714,0.397959,0.048689,0.717949,0
0.083333,0.188679,0.088235,0.154472,0.2,0.22807,0.3,0.162162,0.380952,0.153061,0.891386,0.717949,0
0.333333,0.075472,0.029412,0.02439,0.054545,0,0.033333,0,0,0.010204,0.891386,0.717949,1
0.291667,0.037736,0.058824,0.073171,0.090909,0.087719,0.166667,0.054054,0.047619,0.061224,0.891386,0.717949,0
0.041667,0,0.186275,0.243902,0.272727,0.140351,0.133333,0.243243,0.095238,0.234694,0.426966,0.717949,0
0.166667,0.433962,0.303922,0.349593,0.2,0.385965,0.366667,0.108108,0.571429,0.346939,0.258427,0.717949,0
0.083333,0,0.058824,0.081301,0.2,0.052632,0.133333,0,0.142857,0.081633,0.891386,0.717949,0
0.041667,0.037736,0.107843,0.089431,0.036364,0.035088,0.066667,0.027027,0.047619,0.071429,0.891386,0.717949,0
0.125,0.54717,0.372549,0.382114,0.181818,0.403509,0.466667,0.243243,0.428571,0.367347,0.183521,0.717949,0
0.583333,0.245283,0.147059,0.154472,0.090909,0.157895,0.166667,0.108108,0.142857,0.153061,0.891386,0.717949,0
0.541667,0.132075,0.284314,0.268293,0.090909,0.350877,0.233333,0.081081,0.285714,0.265306,0.426966,0.717949,0
0.291667,0.264151,0.205882,0.227642,0.145455,0.157895,0.233333,0.216216,0.238095,0.265306,0.891386,0.717949,0
0.208333,0.113208,0.117647,0.130081,0.018182,0.070175,0.266667,0.054054,0.190476,0.183673,0.891386,0.717949,1
0.375,0.226415,0.196078,0.195122,0.090909,0.192982,0.4,0.135135,0.142857,0.22449,0.52809,0.717949,0
0.625,0.188679,0,0.02439,0.054545,0.22807,0.1,0,0,0.071429,0.891386,0.717949,0
0.333333,0.056604,0.078431,0.097561,0.054545,0.087719,0.066667,0.054054,0.238095,0.071429,0.891386,0.717949,0
0.166667,0.150943,0.058824,0.073171,0.036364,0.140351,0.133333,0.081081,0.095238,0.081633,0.891386,0.717949,0
0.208333,0.207547,0.039216,0.04065,0.090909,0.105263,0.266667,0.081081,0.095238,0.061224,0.891386,0.717949,0
0.458333,0.09434,0.745098,0.739837,0.327273,0.385965,0.6,0.162162,0.380952,0.683673,0.168539,0.205128,0
0.666667,0,0.117647,0.130081,0.181818,0.210526,0.066667,0.054054,0,0.102041,0.891386,0.717949,0
0.208333,0,0.04902,0.04065,0,0.087719,0.333333,0,0.142857,0.030612,0.891386,0.717949,0
0.375,0.471698,0.088235,0.105691,0.163636,0.263158,0.2,0.054054,0.380952,0.122449,0.891386,0.717949,0
0.541667,0.377358,0.098039,0.105691,0.072727,0.350877,0.3,0.054054,0.142857,0.173469,0.426966,0.717949,0
0.291667,0.207547,0.676471,0.691057,0.509091,0.54386,0.3,0.351351,0.380952,0.683673,0.041199,0.717949,0
0.125,0.264151,0.284314,0.300813,0.509091,0.315789,0.266667,0.432432,0.619048,0.357143,0.086142,0.717949,0
0.416667,0.037736,0.058824,0.097561,0.218182,0.157895,0.2,0.297297,0.142857,0.132653,0.696629,0.717949,0
0.208333,0.056604,0.009804,0.00813,0.163636,0.070175,0.133333,0.054054,0.047619,0.030612,0.891386,0.717949,0
0.25,0.018868,0.039216,0.04065,0.036364,0.070175,0.066667,0,0.047619,0.040816,0.891386,0.717949,0
0.25,0,0.04902,0.073171,0.290909,0.052632,0.033333,0.135135,0.142857,0.102041,0.891386,0.717949,1
0.208333,0,0.029412,0.04878,0.072727,0.052632,0.133333,0.081081,0.047619,0.061224,0.891386,0.717949,0
0.375,0.09434,0.205882,0.235772,0.545455,0.315789,0.133333,0.297297,0.285714,0.285714,0.033708,0.410256,0
0.125,0.169811,0.176471,0.186992,0.309091,0.245614,0.533333,0.621622,0.142857,0.244898,0.340824,0.717949,1
0.25,0.018868,0.068627,0.089431,0.181818,0.122807,0.033333,0.081081,0.047619,0.081633,0.891386,0.717949,0
0.125,0.037736,0,0,0,0.035088,0.033333,0,0.047619,0,0.891386,0.717949,0
0.375,0.396226,0.186275,0.186992,0.127273,0.245614,0.2,0.054054,0.333333,0.183673,0.891386,0.717949,0
0.208333,0.188679,0.088235,0.105691,0.036364,0.175439,0.366667,0.027027,0.238095,0.163265,0.52809,0.717949,0
0.416667,0.226415,0.215686,0.235772,0.090909,0.210526,0.2,0.108108,0.285714,0.244898,0.891386,0.717949,0
0.083333,0.245283,0.166667,0.170732,0.036364,0.22807,0.2,0.054054,0.285714,0.193878,0.891386,0.717949,0
0.291667,0,0,0,0.090909,0.438596,0,0,0,0.05102,0.891386,0.717949,0
0.25,0.358491,0.127451,0.146341,0.163636,0.210526,0.333333,0.108108,0.190476,0.163265,0.183521,0.717949,0
0.166667,0.188679,0.156863,0.186992,0.090909,0.22807,0.266667,0.108108,0.238095,0.204082,0.891386,0.717949,0
0.458333,0.018868,0.009804,0.02439,0.018182,0.105263,0.133333,0.027027,0,0.040816,0.891386,0.717949,0
0.083333,0.132075,0.245098,0.252033,0.254545,0.245614,0.366667,0.108108,0.285714,0.244898,0.891386,0.717949,1
0.166667,0,0.04902,0.04065,0.054545,0,0,0,0,0.030612,0.891386,0.717949,0
0.291667,0.283019,0.205882,0.211382,0.127273,0.333333,0.3,0.189189,0.333333,0.306122,0.891386,0.717949,0
0.458333,0.377358,0.205882,0.243902,0.236364,0.526316,0.533333,0.216216,0.47619,0.285714,0.183521,0.410256,0
0.333333,0.113208,0.019608,0.03252,0.127273,0.210526,0.333333,0.108108,0.238095,0.091837,0.891386,0.717949,0
0.208333,0.169811,0.088235,0.121951,0.163636,0.122807,0.133333,0.054054,0.142857,0.163265,0.374532,0.717949,0
0.25,0.188679,0.392157,0.447154,0.436364,0.526316,0.266667,0.081081,0.47619,0.438776,0.048689,0.717949,0
0.291667,0.113208,0.019608,0.03252,0.018182,0.070175,0,0.162162,0.095238,0.061224,0.891386,0.717949,1
0.5,0.339623,0.068627,0.073171,0.072727,0.105263,0.4,0.162162,0.142857,0.112245,0.891386,0.717949,0
0.25,0.132075,0.058824,0.065041,0.072727,0.035088,0.066667,0.054054,0.095238,0.071429,0.891386,0.717949,0
0.166667,0.056604,0.029412,0.04878,0.036364,0.035088,0.066667,0.081081,0.047619,0.05102,0.891386,0.717949,0
0.166667,0.037736,0,0,0.036364,0.070175,0,0,0,0,0.891386,0.717949,0
0.125,0.056604,0,0,0.018182,0.052632,0,0.027027,0,0.010204,0.891386,0.717949,0
0.125,0.09434,0.078431,0.081301,0,0.140351,0.166667,0,0.142857,0.05102,0.891386,0.717949,0
0.208333,0.09434,0.156863,0.203252,0.272727,0.385965,0.2,0.135135,0.190476,0.193878,0.696629,0.717949,0
0.25,0.056604,0.382353,0.357724,0.527273,0.421053,0.466667,0.540541,0.142857,0.571429,0.426966,0.717949,0
0.166667,0.018868,0.009804,0.01626,0.090909,0.052632,0,0.027027,0,0.020408,0.891386,0.717949,0
0.083333,0,0.019608,0.03252,0.036364,0.035088,0.133333,0.054054,0,0.061224,0.891386,0.717949,0
0.333333,0.09434,0.068627,0.089431,0.036364,0.140351,0.166667,0.054054,0.095238,0.071429,0.891386,0.717949,0
0.208333,0.622642,0.5,0.528455,0.490909,0.54386,0.3,0.324324,0.47619,0.561224,0.074906,0.717949,0
0.416667,0.415094,0.607843,0.577236,0.163636,0.45614,0.6,0.162162,0.333333,0.612245,0.138577,0.410256,0
0.208333,0.150943,0.117647,0.138211,0.109091,0.070175,0.133333,0.135135,0.190476,0.122449,0.891386,0.717949,0
0.208333,0.150943,0.098039,0.081301,0.072727,0.105263,0.066667,0.081081,0.047619,0.081633,0.891386,0.717949,0
0.041667,0.150943,0.205882,0.211382,0.109091,0.140351,0.266667,0.027027,0.142857,0.163265,0.696629,0.717949,0
0.416667,0.264151,0.127451,0.121951,0.127273,0.192982,0.233333,0.081081,0.095238,0.163265,0.426966,0.717949,0
0.208333,0.358491,0.333333,0.357724,0.218182,0.263158,0.433333,0.189189,0.619048,0.367347,0.209738,0.717949,0
0.458333,0.603774,0.362745,0.349593,0.109091,0.368421,0.3,0.135135,0.52381,0.397959,0.52809,0.717949,0
0.208333,0.377358,0.127451,0.121951,0.054545,0.298246,0.266667,0.054054,0.428571,0.132653,0.891386,0.717949,0
0.25,0.113208,0.019608,0.056911,0.236364,0.105263,0.233333,0.135135,0.047619,0.091837,0.891386,0.717949,0
0.458333,0.226415,0.166667,0.178862,0.072727,0.22807,0.366667,0.162162,0.238095,0.22449,0.891386,0.717949,0
0.333333,0.245283,0.107843,0.121951,0.109091,0.157895,0.266667,0.054054,0.095238,0.132653,0.891386,0.717949,0
0.166667,0.056604,0,0,0.018182,0,0.033333,0.027027,0,0.010204,0.891386,0.717949,0
0.083333,0.433962,0.088235,0.089431,0.109091,0.280702,0.3,0.135135,0.142857,0.102041,0.52809,0.717949,0
0.041667,0.188679,0.098039,0.130081,0.072727,0.122807,0.133333,0.108108,0.142857,0.122449,0.891386,0.717949,1
0.5,0.490566,0.323529,0.317073,0.181818,0.438596,0.2,0.081081,0.238095,0.295918,0.078652,0.717949,0
0.041667,0.207547,0.147059,0.162602,0.072727,0.333333,0.3,0.081081,0.285714,0.173469,0.891386,0.717949,0
0.208333,0.018868,0.04902,0.04878,0.254545,0.105263,0.2,0.081081,0.142857,0.061224,0.891386,0.717949,0
0.333333,0,0.137255,0.170732,0.345455,0.105263,0.133333,0.135135,0.095238,0.173469,0.891386,0.717949,0
0.375,0.45283,0.333333,0.300813,0.127273,0.385965,0.3,0.027027,0.285714,0.27551,0.292135,0.717949,0
0.208333,0.113208,0.029412,0.04065,0.018182,0.070175,0.133333,0,0,0.040816,0.891386,0.717949,0
0.125,0,0.019608,0.03252,0.072727,0.035088,0,0,0,0.040816,0.891386,0.717949,0
0.291667,0.113208,0.078431,0.089431,0.090909,0.22807,0.666667,0.081081,0.190476,0.112245,0.891386,0.717949,0
0.208333,0.471698,0.392157,0.406504,0.327273,0.280702,0.233333,0.540541,0.285714,0.397959,0.067416,0.717949,0
0.166667,0.132075,0.078431,0.073171,0.090909,0.280702,0.333333,0.054054,0.190476,0.112245,0.891386,0.717949,0
0.166667,0,0,0,0.181818,0.087719,0,0,0,0,0.891386,0.717949,0
0.291667,0.075472,0.078431,0.097561,0.163636,0.175439,0.266667,0.162162,0.142857,0.112245,0.891386,0.717949,0
0.125,0,0,0,0,0,0,0,0,0,0.891386,0.717949,0
0.833333,0.320755,0.058824,0.056911,0.054545,0.140351,0.133333,0.054054,0.047619,0.061224,0.891386,0.717949,0
0.208333,0.264151,0.186275,0.203252,0.163636,0.263158,0.166667,0.108108,0.190476,0.183673,0.52809,0.717949,0
0.625,0.528302,0.5,0.479675,0.109091,0.54386,0.466667,0.108108,0.380952,0.571429,0.127341,0.282051,0
0.458333,0.037736,0.039216,0.056911,0.218182,0.122807,0.066667,0.216216,0.047619,0.081633,0.52809,0.717949,0
0.375,0.528302,0.460784,0.414634,0.2,0.45614,0.466667,0.135135,0.380952,0.489796,0.426966,0.410256,0
0.625,0.226415,0.294118,0.292683,0.345455,0.245614,0.233333,0.432432,0.190476,0.316327,0.134831,0.717949,0
0.541667,0.113208,0.058824,0.04878,0.054545,0.157895,0,0,0,0.091837,0.891386,0.717949,0
0.166667,0.396226,0.117647,0.113821,0.018182,0.140351,0.133333,0.054054,0.142857,0.122449,0.891386,0.717949,0
0.375,0.377358,0.107843,0.105691,0.090909,0.105263,0.233333,0.054054,0.095238,0.122449,0.891386,0.717949,0
0.333333,0.188679,0.088235,0.105691,0.345455,0.192982,0.333333,0.108108,0.142857,0.183673,0.149813,0.717949,0
0.166667,0.415094,0.245098,0.252033,0.218182,0.280702,0.266667,0.135135,0.380952,0.244898,0.426966,0.717949,0
0.666667,0.415094,0.382353,0.463415,0.181818,0.684211,0.4,0.135135,0.428571,0.520408,0.018727,0.025641,1
0.083333,0.132075,0.068627,0.081301,0.072727,0.122807,0.166667,0.054054,0.142857,0.081633,0.891386,0.717949,0
0.125,0.433962,0.068627,0.097561,0.2,0.54386,0.466667,0.162162,0.238095,0.132653,0.149813,0.205128,0
0.583333,0.320755,0.441176,0.422764,0.090909,0.491228,0.233333,0.054054,0.380952,0.418367,0.52809,0.717949,0
0.083333,0.075472,0,0.02439,0.018182,0.035088,0.066667,0,0.047619,0.020408,0.891386,0.717949,0
0.583333,0,0.029412,0.056911,0.054545,0.052632,0.233333,0,0,0.030612,0.891386,0.717949,0
0.083333,0.150943,0.117647,0.121951,0.127273,0.105263,0.3,0.027027,0.142857,0.183673,0.891386,0.717949,0
0.083333,0.528302,0.686275,0.747967,0.236364,0.754386,0.333333,0.054054,0.52381,0.765306,0.033708,0,0
0.041667,0.188679,0.098039,0.105691,0.054545,0.122807,0,0.189189,0.333333,0.132653,0.891386,0.717949,0
0.208333,0.490566,0.235294,0.219512,0.054545,0.263158,0.133333,0.054054,0.238095,0.193878,0.891386,0.717949,0
0.208333,0.169811,0.058824,0.065041,0.109091,0.070175,0.1,0.189189,0.095238,0.081633,0.891386,0.717949,0
0.333333,0.264151,0.303922,0.276423,0.163636,0.421053,0.2,0.054054,0.47619,0.27551,0.209738,0.717949,0
0.333333,0.056604,0.009804,0.02439,0.018182,0.017544,0.066667,0.027027,0.047619,0.020408,0.891386,0.717949,1
0.166667,0.358491,0.098039,0.097561,0.054545,0.175439,0.233333,0.027027,0.238095,0.102041,0.696629,0.717949,0
0.125,0.207547,0.147059,0.146341,0.090909,0.245614,0.166667,0.081081,0.238095,0.153061,0.696629,0.717949,0
0.166667,0,0.196078,0.162602,0,0.175439,0,0,0,0.102041,0.891386,0.717949,1
0.666667,0.245283,0.078431,0.089431,0.127273,0.22807,0.266667,0.243243,0.095238,0.193878,0.426966,0.717949,0
0.625,0.226415,0.078431,0.081301,0.018182,0.052632,0.066667,0,0.095238,0.091837,0.891386,0.717949,0
0.458333,0.433962,0.284314,0.284553,0.181818,0.280702,0.266667,0.135135,0.190476,0.27551,0.426966,0.717949,0
0.291667,0.433962,0.205882,0.203252,0.127273,0.298246,0.566667,0.135135,0.142857,0.265306,0.426966,0.717949,0
0.208333,0.09434,0.078431,0.081301,0.054545,0.140351,0,0.081081,0.142857,0.081633,0.891386,0.717949,0
0.25,0.09434,0.088235,0.089431,0.109091,0.140351,0.233333,0.054054,0.142857,0.112245,0.696629,0.717949,0
0.125,0.09434,0.156863,0.178862,0.109091,0.350877,0.433333,0.054054,0.333333,0.204082,0.374532,0.410256,0
0.458333,0.283019,0.107843,0.121951,0.127273,0.22807,0.166667,0.081081,0.142857,0.132653,0.696629,0.717949,0
0.25,0.113208,0.04902,0.04878,0.054545,0.140351,0.1,0.054054,0.142857,0.071429,0.891386,0.717949,0
0.125,0,0,0,0,0,0.333333,0,0,0,0.891386,0.717949,0
0.125,0.018868,0.196078,0.211382,0.345455,0.22807,0.233333,0.297297,0.190476,0.234694,0.209738,0.717949,0
