AGE,W,PLUS_MINUS,W_RANK,W_PCT_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,STL_RANK,BLK_RANK,PLUS_MINUS_RANK,All_Star_Selection
0.333333,0.438356,0.529813,0.326425,0.442142,0.663004,0.356089,0.579137,0.512027,0.316456,0.591522,0.321192,0
0.291667,0.041096,0.494037,0.806563,0,0.917582,0.922509,0.897482,0.900344,0.902351,0.909441,0.624172,0
0.375,0.369863,0.528109,0.374784,0.229706,0.144689,0.202952,0.415468,0.491409,0.43038,0.813102,0.32947,0
0.791667,0.136986,0.487223,0.671848,0.46114,0.849817,0.819188,0.866906,0.819588,0.875226,0.874759,0.673841,0
0.208333,0.410959,0.50937,0.340242,0.186528,0.521978,0.719557,0.192446,0.257732,0.600362,0.196532,0.496689,0
0.333333,0.60274,0.568995,0.145078,0.326425,0.122711,0.119926,0.460432,0.175258,0.030741,0.714836,0.120861,0
0.333333,0.69863,0.635434,0.034542,0.164076,0.357143,0.156827,0.392086,0.104811,0.019892,0.094412,0.011589,0
0.458333,0.315068,0.470187,0.455959,0.651123,0.443223,0.498155,0.059353,0.420962,0.792043,0.11368,0.761589,1
0.25,0.39726,0.502555,0.348877,0.502591,0.258242,0.136531,0.642086,0.43299,0.323689,0.608863,0.551325,1
0.291667,0.150685,0.553663,0.65285,0.210708,0.820513,0.848708,0.431655,0.718213,0.585895,0.680154,0.172185,0
0.208333,0.068493,0.46167,0.770294,0.740933,0.602564,0.116236,0.892086,0.628866,0.815552,0.649326,0.788079,0
0.25,0.164384,0.53322,0.64076,0.607945,0.619048,0.437269,0.820144,0.805842,0.22604,0.601156,0.293046,0
0.166667,0.356164,0.477002,0.397237,0.633851,0.053114,0.378229,0.127698,0.06701,0.209765,0.154143,0.740066,1
0.25,0.589041,0.570698,0.153713,0.19171,0.542125,0.328413,0.649281,0.290378,0.508137,0.560694,0.115894,0
0.5,0.493151,0.546848,0.271157,0.170984,0.203297,0.422509,0.160072,0.201031,0.282098,0.16763,0.216887,0
0.291667,0.506849,0.626917,0.252159,0.141623,0.03663,0.664207,0.014388,0.0189,0.294756,0.003854,0.016556,0
0.416667,0.643836,0.60477,0.088083,0.26943,0.014652,0.54797,0.080935,0.013746,0.01085,0.526012,0.038079,0
0.458333,0.712329,0.587734,0.027634,0.043178,0.441392,0.416974,0.140288,0.214777,0.650995,0.423892,0.074503,0
0.208333,0.082192,0.505963,0.747841,0.835924,0.877289,0.210332,0.895683,0.754296,0.482821,0.909441,0.52649,0
0.541667,0.287671,0.528109,0.488774,0.675302,0.549451,0.813653,0.145683,0.381443,0.658228,0.055877,0.336093,0
0.208333,0.493151,0.536627,0.271157,0.488774,0.672161,0.719557,0.438849,0.587629,0.692586,0.753372,0.268212,0
0.375,0,0.386712,0.896373,0.896373,0.298535,0.848708,0.897482,0.900344,0.902351,0.909441,0.88245,0
0.375,0.30137,0.48552,0.471503,0.588946,0.454212,0.070111,0.874101,0.64433,0.757685,0.801541,0.680464,0
0.166667,0.684932,0.480409,0.043178,0.108808,0.761905,0.784133,0.501799,0.611684,0.730561,0.865125,0.705298,0
0.375,0.726027,0.591141,0.02418,0.098446,0.393773,0.350554,0.244604,0.068729,0.636528,0.034682,0.06457,1
0.25,0.342466,0.477002,0.411054,0.297064,0.525641,0.396679,0.492806,0.71134,0.801085,0.845857,0.736755,0
0.291667,0.630137,0.541738,0.11399,0.195164,0.326007,0.186347,0.665468,0.551546,0.126582,0.645472,0.241722,0
0.25,0.534247,0.526405,0.219344,0.072539,0.714286,0.123616,0.739209,0.678694,0.490054,0.895954,0.352649,0
0.208333,0.041096,0.55707,0.806563,0.880829,0.373626,0.54059,0.620504,0.458763,0.112116,0.441233,0.152318,0
0.541667,0.671233,0.550256,0.051813,0.1019,0.626374,0.267528,0.56295,0.690722,0.549729,0.452794,0.195364,0
0.375,0.287671,0.504259,0.488774,0.759931,0.445055,0.605166,0.676259,0.510309,0.298373,0.759152,0.549669,1
0.166667,0.493151,0.499148,0.271157,0.488774,0.501832,0.677122,0.559353,0.664948,0.383363,0.400771,0.586093,0
0.125,0.260274,0.488927,0.535406,0.734024,0.309524,0.319188,0.115108,0.271478,0.600362,0.119461,0.655629,0
0.333333,0.109589,0.48552,0.708117,0.122625,0.794872,0.848708,0.350719,0.460481,0.453888,0.824663,0.68543,0
0.25,0.383562,0.502555,0.357513,0.663212,0.115385,0.295203,0.505396,0.345361,0.245931,0.458574,0.556291,0
0.125,0.452055,0.511073,0.314335,0.509499,0.267399,0.422509,0.535971,0.268041,0.066908,0.606936,0.481788,0
0.458333,0.561644,0.684838,0.186528,0.032815,0.027473,0.038745,0.383094,0.137457,0.034358,0.699422,0.003311,0
0.166667,0.356164,0.507666,0.397237,0.507772,0.820513,0.099631,0.505396,0.486254,0.461121,0.55106,0.516556,0
0.208333,0.589041,0.594549,0.153713,0.350604,0.093407,0.828413,0.001799,0.178694,0.086799,0.071291,0.062914,1
0.083333,0.424658,0.497445,0.33506,0.288428,0.860806,0.769373,0.483813,0.754296,0.882459,0.83237,0.615894,0
0.291667,0.684932,0.507666,0.043178,0.143351,0.791209,0.363469,0.530576,0.410653,0.086799,0.672447,0.521523,0
0.208333,0.246575,0.410562,0.554404,0.811744,0.086081,0.490775,0.077338,0.261168,0.17179,0.184971,0.869205,0
0.583333,0.643836,0.572402,0.088083,0.317789,0.24359,0.45203,0.03777,0.09622,0.318264,0.148362,0.109272,0
0.291667,0.547945,0.497445,0.205527,0.048359,0.496337,0.891144,0.183453,0.546392,0.603978,0.206166,0.596026,0
0.208333,0.328767,0.446337,0.431779,0.775475,0.252747,0.178967,0.433453,0.158076,0.157324,0.246628,0.831126,0
0.041667,0.506849,0.499148,0.252159,0.224525,0.895604,0.060886,0.69964,0.862543,0.625678,0.689788,0.581126,0
0.333333,0.136986,0.488927,0.671848,0.601036,0.406593,0.501845,0.588129,0.38488,0.113924,0.28131,0.653974,0
0.208333,0.739726,0.548552,0.020725,0.119171,0.327839,0.429889,0.330935,0.185567,0.17179,0.558767,0.206954,0
0.625,0.219178,0.548552,0.582038,0.594128,0.432234,0.293358,0.345324,0.225086,0.068716,0.427746,0.208609,1
0.458333,0.657534,0.567291,0.062176,0.259067,0.534799,0.800738,0.041367,0.161512,0.023508,0.294798,0.127483,0
0.041667,0.09589,0.512777,0.725389,0.52677,0.750916,0.830258,0.80036,0.792096,0.895118,0.736031,0.468543,0
0.083333,0.547945,0.48552,0.205527,0.402418,0.489011,0.634686,0.251799,0.520619,0.513562,0.150289,0.688742,0
0.333333,0.424658,0.497445,0.33506,0.428325,0.79304,0.457565,0.706835,0.623711,0.291139,0.757225,0.600993,0
0.291667,0.260274,0.500852,0.535406,0.689119,0.130037,0.291513,0.471223,0.235395,0.130199,0.66474,0.572848,0
0.166667,0.027397,0.46678,0.829016,0.122625,0.71978,0,0.897482,0.754296,0.902351,0.909441,0.768212,0
0.5,0.164384,0.473595,0.64076,0.632124,0.59707,0.457565,0.241007,0.493127,0.840868,0.325626,0.745033,0
0.166667,0.39726,0.521295,0.348877,0.367876,0.540293,0.367159,0.742806,0.743986,0.779385,0.801541,0.410596,0
0.25,0.534247,0.499148,0.219344,0.495682,0.175824,0.232472,0.370504,0.099656,0.231465,0.302505,0.587748,0
0.291667,0.534247,0.541738,0.219344,0.411054,0.47619,0.394834,0.271583,0.475945,0.347197,0.603083,0.245033,0
0.708333,0.164384,0.507666,0.64076,0.388601,0.600733,0.845018,0.28777,0.714777,0.528029,0.73025,0.508278,0
0.041667,0.082192,0.524702,0.747841,0.122625,0.880952,0,0.564748,0.817869,0.902351,0.909441,0.369205,0
0.708333,0.438356,0.519591,0.326425,0.295337,0.434066,0.619926,0.850719,0.635739,0.517179,0.907514,0.42053,0
0.291667,0.575342,0.511073,0.172712,0.362694,0.734432,0.370849,0.859712,0.59622,0.414105,0.369942,0.493377,0
0.333333,0.30137,0.495741,0.471503,0.354059,0.617216,0.765683,0.246403,0.467354,0.710669,0.362235,0.61755,0
0.333333,0.09589,0.53322,0.725389,0.611399,0.81685,0,0.897482,0.465636,0.772152,0.454721,0.283113,0
0.208333,0.383562,0.497445,0.357513,0.56304,0.604396,0.647601,0.397482,0.706186,0.506329,0.899807,0.610927,0
0.583333,0.69863,0.618399,0.034542,0.051813,0.474359,0.154982,0.526978,0.190722,0.052441,0.631985,0.018212,0
0.458333,0.493151,0.517888,0.271157,0.419689,0.456044,0.608856,0.095324,0.309278,0.603978,0.43738,0.438742,0
0.25,0.136986,0.483816,0.671848,0.80829,0.388278,0.732472,0.652878,0.634021,0.374322,0.766859,0.690397,0
0.125,0.561644,0.524702,0.186528,0.35924,0.311355,0.614391,0.348921,0.164948,0.611212,0.271676,0.374172,0
0.333333,0.013699,0.522998,0.860104,0,0.917582,0.922509,0.897482,0.900344,0.902351,0.909441,0.385762,0
0.333333,0.369863,0.478705,0.374784,0.454231,0.413919,0.835793,0.034173,0.149485,0.721519,0.421965,0.726821,0
0.291667,0.273973,0.434412,0.519862,0.834197,0.653846,0.099631,0.834532,0.670103,0.690778,0.857418,0.842715,0
0.166667,0.09589,0.497445,0.725389,0.689119,0.424908,0.678967,0.233813,0.54811,0.211573,0.641618,0.604305,0
0.208333,0.150685,0.512777,0.65285,0.799655,0.776557,0.300738,0.201439,0.5,0.779385,0.788054,0.47351,0
0.125,0.205479,0.477002,0.602763,0.818653,0.538462,0.597786,0.710432,0.522337,0.717902,0.811175,0.733444,0
0.166667,0.30137,0.516184,0.471503,0.620035,0.778388,0.483395,0.663669,0.685567,0.479204,0.653179,0.443709,0
0.291667,0.534247,0.53322,0.219344,0.400691,0.342491,0.258303,0.546763,0.305842,0.262206,0.265896,0.284768,0
0.125,0.013699,0.420784,0.860104,0,0.917582,0.922509,0.897482,0.900344,0.902351,0.909441,0.860927,0
0.125,0.273973,0.448041,0.519862,0.801382,0.430403,0.221402,0.67446,0.666667,0.197107,0.795761,0.82947,0
0.375,0.369863,0.529813,0.374784,0.618307,0.509158,0.581181,0.107914,0.310997,0.78481,0.233141,0.312914,0
0.375,0.260274,0.531516,0.535406,0.645941,0.082418,0.387454,0.309353,0.151203,0.124774,0.418112,0.301325,0
0.208333,0.232877,0.50937,0.564767,0.348877,0.188645,0.392989,0.386691,0.331615,0.222423,0.308285,0.498344,0
0.666667,0.205479,0.432709,0.602763,0.723661,0.291209,0.773063,0.016187,0.049828,0.669078,0.210019,0.846026,0
0.125,0.643836,0.560477,0.088083,0.317789,0.591575,0.095941,0.809353,0.680412,0.103074,0.836224,0.14404,0
0.791667,0.123288,0.517888,0.690846,0.15544,0.901099,0.848708,0.793165,0.850515,0.902351,0.714836,0.430464,0
0.25,0.013699,0.574106,0.860104,0.851468,0.831502,0.848708,0.897482,0.895189,0.802893,0.909441,0.099338,0
0.291667,0.657534,0.599659,0.062176,0.162349,0.047619,0.346863,0.422662,0.116838,0,0.136802,0.051325,1
0.916667,0.273973,0.502555,0.519862,0.671848,0.738095,0.49262,0.703237,0.463918,0.339964,0.292871,0.55298,0
0.166667,0,0.548552,0.896373,0.896373,0.917582,0.922509,0.505396,0.888316,0.902351,0.526012,0.201987,1
0.125,0.054795,0.534923,0.784111,0.326425,0.424908,0.789668,0.838129,0.754296,0.732369,0.714836,0.27649,0
0.25,0.054795,0.471891,0.784111,0.034542,0.750916,0.678967,0.897482,0.865979,0.902351,0.608863,0.756623,0
0.458333,0.575342,0.550256,0.172712,0.388601,0.567766,0.140221,0.721223,0.40378,0.359855,0.786127,0.18543,0
0.166667,0.136986,0.473595,0.671848,0.794473,0.360806,0.51845,0.553957,0.733677,0.511754,0.714836,0.748344,0
0.166667,0.246575,0.494037,0.554404,0.784111,0.675824,0.573801,0.456835,0.627148,0.495479,0.633911,0.629139,0
0.458333,0.520548,0.50937,0.24525,0.447323,0.664835,0.52952,0.618705,0.405498,0.162749,0.111753,0.503311,0
0.5,0.273973,0.436116,0.519862,0.732297,0.382784,0.256458,0.564748,0.360825,0.090416,0.522158,0.84106,0
0.333333,0.630137,0.548552,0.11399,0.343696,0.164835,0.315498,0.30036,0.154639,0.169982,0.179191,0.200331,0
0.208333,0.315068,0.448041,0.455959,0.735751,0.10989,0.778598,0.084532,0.070447,0.144665,0.090559,0.827815,0
0.375,0.273973,0.529813,0.519862,0.51468,0.478022,0.809963,0.314748,0.513746,0.79566,0.236994,0.316225,0
0.208333,0.273973,0.522998,0.519862,0.601036,0.322344,0.725092,0.178058,0.400344,0.641953,0.406551,0.385762,0
0.5,0.561644,0.536627,0.186528,0.374784,0.399267,0.426199,0.147482,0.164948,0.457505,0.235067,0.273179,0
0.291667,0.027397,0.488927,0.829016,0.689119,0.85348,0.848708,0.82554,0.900344,0.830018,0.909441,0.660596,0
0.208333,0,0.321976,0.896373,0.896373,0.336996,0.900369,0.897482,0.754296,0.092224,0.198459,0.890728,0
0.458333,0.013699,0.531516,0.860104,0.46114,0.917582,0.922509,0.505396,0.850515,0.528029,0.909441,0.304636,0
0.25,0.328767,0.522998,0.431779,0.775475,0.490842,0.352399,0.694245,0.352234,0.300181,0.776493,0.38245,0
0.041667,0.561644,0.526405,0.186528,0.196891,0.739927,0.739852,0.395683,0.371134,0.75226,0.267823,0.350993,0
0.166667,0.123288,0.400341,0.690846,0.637306,0.06044,0.297048,0.631295,0.218213,0.17179,0.680154,0.877483,0
0.708333,0.246575,0.420784,0.554404,0.756477,0.335165,0.383764,0.113309,0.07732,0.349005,0.676301,0.859272,0
0.625,0.643836,0.570698,0.088083,0.115717,0.46337,0.306273,0.172662,0.238832,0.481013,0.535645,0.114238,0
0.125,0.191781,0.459966,0.621762,0.050086,0.71978,0.678967,0.676259,0.798969,0.866184,0.129094,0.798013,0
0.166667,0.547945,0.546848,0.193437,0.421416,0.1337,0.542435,0.107914,0.084192,0.309222,0.152216,0.210265,0
0.125,0.424658,0.55707,0.321244,0.229706,0.586081,0.236162,0.879496,0.738832,0.596745,0.533719,0.149007,0
0.25,0.520548,0.480409,0.226252,0.226252,0.771062,0.47417,0.778777,0.634021,0.717902,0.633911,0.706954,0
0.583333,0.561644,0.587734,0.176166,0.260794,0.448718,0.232472,0.098921,0.108247,0.218807,0.046243,0.074503,0
0.375,0.712329,0.603066,0.029361,0.19171,0.283883,0.094096,0.158273,0.054983,0.245931,0.348748,0.043046,0
0.291667,0.013699,0.577513,0.860104,0.854922,0.68315,0.867159,0.361511,0.335052,0.830018,0.909441,0.092715,0
0.333333,0.260274,0.44293,0.528497,0.772021,0.274725,0.226937,0.595324,0.290378,0.40868,0.462428,0.817881,0
0.25,0.287671,0.53833,0.488774,0.126079,0.846154,0.031365,0.834532,0.697595,0.464738,0.639692,0.245033,0
0.25,0.109589,0.553663,0.73057,0.749568,0.214286,0.328413,0.361511,0.582474,0.173599,0.414258,0.17053,1
0.291667,0.383562,0.487223,0.376511,0.699482,0.184982,0.736162,0.077338,0.249141,0.678119,0.092486,0.67053,1
0.25,0.09589,0.46167,0.746114,0.727116,0.456044,0.784133,0.160072,0.482818,0.844485,0.273603,0.769868,0
0.291667,0.726027,0.526405,0.020725,0.067358,0.739927,0.846863,0.221223,0.47079,0.786618,0.61657,0.347682,0
0.166667,0.123288,0.524702,0.711572,0.188256,0.78022,0.867159,0.728417,0.773196,0.895118,0.60501,0.360927,0
0.333333,0.260274,0.524702,0.528497,0.585492,0.479853,0.535055,0.663669,0.324742,0.482821,0.491329,0.359272,0
0.166667,0.178082,0.468484,0.644214,0.851468,0.117216,0.300738,0.571942,0.407216,0.582278,0.595376,0.754967,0
0.291667,0.123288,0.541738,0.711572,0.048359,0.739927,0.081181,0.55036,0.730241,0.786618,0.545279,0.235099,0
0.541667,0.438356,0.499148,0.307427,0.210708,0.681319,0.464945,0.294964,0.565292,0.732369,0.541426,0.572848,0
0.25,0.547945,0.560477,0.193437,0.430052,0.054945,0.826568,0,0.003436,0.016275,0.015414,0.134106,0
0.666667,0.643836,0.601363,0.086356,0.11399,0.60989,0.832103,0.420863,0.335052,0.197107,0.131021,0.051325,0
0.583333,0.013699,0.545145,0.860104,0.801382,0.921245,0.915129,0.760791,0.883162,0.786618,0.909441,0.220199,0
0.625,0.109589,0.53833,0.73057,0.070812,0.884615,0,0.230216,0.19244,0.766727,0.144509,0.25,0
0.208333,0.082192,0.500852,0.775475,0.71848,0.562271,0.027675,0.672662,0.809278,0.802893,0.77264,0.549669,0
0.208333,0.424658,0.507666,0.321244,0.609672,0.080586,0.642066,0.217626,0.219931,0.175407,0.177264,0.496689,1
0.041667,0.232877,0.478705,0.564767,0.022453,0.68315,0.846863,0.850719,0.843643,0.907776,0.909441,0.711921,0
0.208333,0,0.548552,0.894646,0.894646,0.586081,0.867159,0.26259,0.776632,0.515371,0.909441,0.198675,0
0.125,0.178082,0.499148,0.644214,0.835924,0.267399,0.627306,0.095324,0.231959,0.813743,0.400771,0.562914,0
0.291667,0.342466,0.563884,0.431779,0.571675,0.005495,0.335793,0.021583,0.015464,0.027125,0.003854,0.124172,0
0.625,0.369863,0.505963,0.393782,0.630397,0.641026,0.378229,0.77518,0.42268,0.775769,0.470135,0.514901,0
0.125,0.191781,0.478705,0.621762,0.80829,0.465201,0.728782,0.872302,0.621993,0.822785,0.693642,0.710265,0
0.541667,0.438356,0.565588,0.307427,0.210708,0.512821,0.127306,0.100719,0.343643,0.802893,0.169557,0.112583,0
0.291667,0.616438,0.546848,0.119171,0.284974,0.496337,0.863469,0.696043,0.603093,0.403255,0.489403,0.211921,0
0.375,0.424658,0.500852,0.321244,0.47323,0.692308,0.116236,0.438849,0.527491,0.372514,0.543353,0.55298,0
0.166667,0.027397,0.483816,0.837651,0.773748,0.879121,0,0.728417,0.805842,0.748644,0.909441,0.688742,0
0.083333,0.534247,0.528109,0.202073,0.504318,0.188645,0.52952,0.080935,0.09622,0.224231,0.121387,0.332781,0
0.291667,0.09589,0.507666,0.746114,0.696028,0.760073,0.701107,0.841727,0.816151,0.726944,0.693642,0.493377,0
0.125,0.684932,0.548552,0.041451,0.200345,0.047619,0.806273,0.071942,0.039519,0.052441,0.125241,0.203642,0
0.208333,0.013699,0.454855,0.860104,0.801382,0.586081,0,0.906475,0.812715,0.786618,0.545279,0.784768,0
0.291667,0.328767,0.480409,0.450777,0.576857,0.371795,0.754613,0.131295,0.323024,0.82821,0.129094,0.700331,0
0.458333,0.534247,0.531516,0.202073,0.404145,0.009158,0.47048,0.172662,0.049828,0.341772,0.398844,0.31457,0
0.458333,0.424658,0.524702,0.321244,0.385147,0.263736,0.49631,0.131295,0.32646,0.76311,0.292871,0.36755,0
0.208333,0.191781,0.48552,0.621762,0.778929,0.327839,0.339483,0.070144,0.075601,0.336347,0.364162,0.675497,0
0.291667,0.438356,0.512777,0.307427,0.547496,0.25641,0.212177,0.503597,0.359107,0.137432,0.60501,0.443709,0
0.458333,0.643836,0.560477,0.086356,0.316062,0.095238,0.282288,0.642086,0.216495,0.238698,0.907514,0.135762,0
0.166667,0.082192,0.475298,0.775475,0.048359,0.540293,0.053506,0.26259,0.379725,0.39783,0.751445,0.720199,0
0.416667,0.369863,0.55707,0.393782,0.048359,0.703297,0.119926,0.888489,0.774914,0.688969,0.868979,0.153974,0
0.291667,0.438356,0.499148,0.307427,0.670121,0.045788,0.278598,0.232014,0.190722,0.039783,0.156069,0.566225,0
0.166667,0.136986,0.536627,0.689119,0.215889,0.732601,0.243542,0.904676,0.890034,0.911392,0.909441,0.274834,0
0.083333,0.342466,0.504259,0.431779,0.493955,0.040293,0.693727,0.379496,0.14433,0.473779,0.213873,0.523179,0
0.333333,0.232877,0.439523,0.564767,0.595855,0.661172,0.337638,0.757194,0.728522,0.473779,0.874759,0.831126,0
0.125,0.041096,0.488927,0.813472,0.841105,0.838828,0.701107,0.798561,0.798969,0.444846,0.60501,0.660596,0
0.5,0.821918,0.645656,0,0.063903,0.393773,0.162362,0.642086,0.135739,0.394213,0.007707,0.013245,0
0.125,0.479452,0.521295,0.260794,0.51468,0.679487,0.47417,0.469424,0.584192,0.470163,0.267823,0.395695,0
0.166667,0.191781,0.522998,0.621762,0.635579,0.432234,0.169742,0.196043,0.252577,0.603978,0.077071,0.372517,0
0.25,0.657534,0.521295,0.063903,0.300518,0.626374,0.064576,0.791367,0.388316,0.462929,0.882466,0.402318,1
0.291667,0.534247,0.522998,0.202073,0.504318,0.250916,0.060886,0.183453,0.21134,0.327306,0.362235,0.372517,0
0.416667,0.054795,0.46678,0.791019,0.791019,0.917582,0.915129,0.899281,0.853952,0.620253,0.909441,0.758278,0
0.333333,0.589041,0.608177,0.150259,0.238342,0.190476,0.208487,0.318345,0.30756,0.278481,0.364162,0.034768,0
0.541667,0.452055,0.517888,0.290155,0.227979,0.553114,0.210332,0.771583,0.656357,0.537071,0.508671,0.422185,0
0.125,0.136986,0.473595,0.689119,0.499136,0.838828,0.701107,0.350719,0.482818,0.748644,0.88632,0.733444,0
0.208333,0.082192,0.499148,0.775475,0.758204,0.820513,0.053506,0.802158,0.690722,0.726944,0.791908,0.567881,0
0.208333,0.09589,0.427598,0.746114,0.875648,0.578755,0.295203,0.69964,0.675258,0.336347,0.581888,0.850993,0
0.208333,0.260274,0.517888,0.528497,0.509499,0.150183,0.662362,0.321942,0.359107,0.128391,0.427746,0.42053,1
0.666667,0.054795,0.415673,0.791019,0.649396,0.276557,0.686347,0.309353,0.134021,0.620253,0.159923,0.862583,0
0.208333,0.232877,0.379898,0.564767,0.83247,0.239927,0.398524,0.496403,0.164948,0.273056,0.720617,0.872517,0
0.166667,0.136986,0.478705,0.689119,0.829016,0.664835,0.800738,0.422662,0.243986,0.491863,0.737958,0.713576,0
0.458333,0.150685,0.492334,0.678756,0.594128,0.586081,0.073801,0.836331,0.400344,0.291139,0.628131,0.64404,0
0.708333,0.09589,0.453152,0.746114,0.867012,0.8663,0.363469,0.875899,0.704467,0.855335,0.726397,0.788079,0
0.291667,0.260274,0.48552,0.528497,0.682211,0.490842,0.658672,0.803957,0.795533,0.502712,0.859345,0.683775,0
0.125,0.369863,0.499148,0.393782,0.618307,0.564103,0.501845,0.208633,0.176976,0.573237,0.246628,0.574503,0
0.125,0.191781,0.522998,0.621762,0.48532,0.778388,0.435424,0.714029,0.797251,0.826401,0.847784,0.392384,0
0.291667,0.287671,0.51448,0.488774,0.048359,0.79304,0.095941,0.503597,0.689003,0.81736,0.104046,0.433775,0
0.166667,0.082192,0.494037,0.775475,0.020725,0.921245,0.915129,0.852518,0.862543,0.871609,0.722543,0.629139,0
0.625,0.534247,0.611584,0.202073,0.129534,0.115385,0.112546,0.483813,0.183849,0.005425,0.483622,0.031457,0
0.166667,0.178082,0.480409,0.644214,0.231434,0.203297,0.535055,0.350719,0.30756,0.688969,0.273603,0.705298,1
0.25,0.60274,0.582624,0.131261,0.160622,0.087912,0.761993,0.003597,0.017182,0.368897,0.021195,0.086093,0
0.291667,0.30137,0.53833,0.474957,0.56304,0.172161,0.357934,0.059353,0.130584,0.285714,0.111753,0.261589,0
0.041667,0.260274,0.383305,0.528497,0.82038,0.14652,0.171587,0.426259,0.5,0.481013,0.840077,0.870861,0
0.583333,0.178082,0.522998,0.644214,0.621762,0.454212,0.573801,0.338129,0.649485,0.135624,0.579961,0.370861,0
0.333333,0.657534,0.567291,0.063903,0.300518,0.798535,0.647601,0.582734,0.352234,0.106691,0.522158,0.109272,0
0.583333,0.082192,0.495741,0.775475,0.873921,0.763736,0.701107,0.744604,0.71134,0.405063,0.830443,0.619205,0
0.291667,0.219178,0.48552,0.587219,0.791019,0.509158,0.673432,0.178058,0.467354,0.848101,0.774566,0.672185,1
0.166667,0.575342,0.528109,0.162349,0.407599,0.21978,0.392989,0.46223,0.278351,0.084991,0.560694,0.32947,0
0.5,0.575342,0.558773,0.162349,0.407599,0.212454,0.101476,0.548561,0.549828,0.383363,0.878613,0.147351,0
0.166667,0.506849,0.551959,0.238342,0.037997,0.613553,0.854244,0.291367,0.218213,0.650995,0.33526,0.182119,0
0.375,0,0.471891,0.894646,0.894646,0.921245,0.915129,0.906475,0.891753,0.148282,0.909441,0.736755,0
0.416667,0.041096,0.451448,0.813472,0.801382,0.921245,0.915129,0.829137,0.840206,0.891501,0.909441,0.794702,0
0.208333,0.205479,0.534923,0.606218,0.215889,0.415751,0.734317,0.185252,0.585911,0.515371,0.073218,0.288079,0
0.375,0.69863,0.62862,0.034542,0.193437,0.025641,0.0369,0.330935,0.206186,0.113924,0.327553,0.023179,0
0.291667,0.246575,0.494037,0.552677,0.341969,0.732601,0.108856,0.760791,0.618557,0.616637,0.909441,0.627483,0
0.25,0.164384,0.446337,0.666667,0.880829,0.461538,0.50738,0.598921,0.312715,0.269439,0.736031,0.812914,0
0.166667,0.09589,0.499148,0.746114,0.696028,0.877289,0.867159,0.53777,0.56701,0.726944,0.872832,0.567881,0
0.333333,0.520548,0.55707,0.226252,0.324698,0.534799,0.52214,0.176259,0.52921,0.725136,0.184971,0.160596,0
0.458333,0.547945,0.548552,0.193437,0.290155,0.029304,0.038745,0.374101,0.089347,0.314647,0.441233,0.195364,0
0.541667,0.767123,0.659284,0.005181,0.098446,0.789377,0.164207,0.384892,0.285223,0.191682,0.17341,0.009934,0
0.541667,0.493151,0.477002,0.250432,0.341969,0.882784,0.400369,0.384892,0.494845,0.59132,0.622351,0.716887,0
0.166667,0.287671,0.541738,0.488774,0.431779,0.296703,0.348708,0.658273,0.74055,0.688969,0.768786,0.228477,0
0.291667,0.369863,0.596252,0.393782,0.110535,0.344322,0.352399,0.47482,0.350515,0.473779,0.510597,0.057947,0
0.25,0.534247,0.50937,0.202073,0.487047,0.336996,0.073801,0.127698,0.166667,0.457505,0.782274,0.486755,0
0.416667,0.424658,0.526405,0.321244,0.561313,0.57326,0.352399,0.805755,0.642612,0.433996,0.44316,0.337748,0
0.5,0.616438,0.550256,0.119171,0.284974,0.225275,0.197417,0.586331,0.410653,0.048825,0.770713,0.193709,0
0.166667,0.054795,0.50937,0.791019,0.431779,0.659341,0.839483,0.760791,0.730241,0.877034,0.909441,0.47351,0
0.291667,0.191781,0.497445,0.621762,0.784111,0.377289,0.684502,0.357914,0.448454,0.330922,0.44316,0.592715,0
0.291667,0.60274,0.58092,0.131261,0.319516,0.695971,0.068266,0.715827,0.298969,0.566004,0.317919,0.089404,0
0.208333,0.054795,0.555366,0.791019,0.649396,0.921245,0.915129,0.809353,0.865979,0.880651,0.909441,0.167219,0
0.083333,0.534247,0.536627,0.202073,0.487047,0.058608,0.560886,0.534173,0.281787,0.019892,0.225434,0.264901,0
0.083333,0.178082,0.465077,0.644214,0.7962,0.787546,0.47417,0.55036,0.501718,0.057866,0.296724,0.761589,0
0.458333,0.342466,0.470187,0.431779,0.701209,0.089744,0.627306,0.017986,0.005155,0.410488,0.069364,0.748344,0
0.208333,0.39726,0.475298,0.35924,0.716753,0.39011,0.750923,0.455036,0.214777,0.074141,0.258189,0.725166,0
0.416667,0.60274,0.524702,0.131261,0.329879,0.03663,0.202952,0.42446,0.094502,0.108499,0.287091,0.350993,0
0.375,0.315068,0.560477,0.468048,0.041451,0.069597,0.52583,0.142086,0.034364,0.065099,0.025048,0.139073,0
0.541667,0.493151,0.534923,0.250432,0.379965,0.106227,0.453875,0.253597,0.151203,0.560579,0.707129,0.278146,0
0.291667,0.09589,0.524702,0.746114,0,0.879121,0.867159,0.852518,0.862543,0.748644,0.909441,0.349338,0
0.041667,0.232877,0.431005,0.564767,0.813472,0.205128,0.50369,0.019784,0.025773,0.233273,0.082852,0.844371,0
0.333333,0.616438,0.522998,0.119171,0.264249,0.305861,0.341328,0.307554,0.400344,0.101266,0.364162,0.369205,1
0.208333,0.068493,0.492334,0.785838,0.02418,0.739927,0,0.683453,0.888316,0.688969,0.909441,0.640728,0
