W,MIN,FGM,FG3M,AST,STL,BLK,PLUS_MINUS,PLUS_MINUS_RANK,All_Star_Selection
0.178082,0.08545,0.043478,0.037736,0.017094,0.066667,0.027027,0.505963,0.544702,0
0,0.937644,0.086957,0.188679,0.598291,1,0,0.301533,0.887417,0
0.273973,0.337182,0.26087,0.245283,0.119658,0.133333,0.027027,0.511073,0.496689,0
0.219178,0.713626,0.478261,0.301887,0.444444,0.266667,0.054054,0.374787,0.884106,0
0.561644,0.702079,0.408696,0.264151,0.162393,0.3,0.27027,0.53833,0.273179,0
0.178082,0.124711,0.095652,0.018868,0.042735,0.133333,0.054054,0.519591,0.428808,0
0.178082,0.431871,0.217391,0.245283,0.128205,0.233333,0.081081,0.522998,0.385762,0
0.09589,0.501155,0.304348,0.075472,0.230769,0.233333,0.054054,0.471891,0.758278,0
0.30137,0.267898,0.095652,0.132075,0.051282,0.1,0.027027,0.48552,0.708609,0
0.356164,0.60739,0.469565,0,0.230769,0.3,0.324324,0.488927,0.687086,1
0.547945,0.803695,0.747826,0.377358,0.529915,0.3,0.054054,0.560477,0.139073,0
0.219178,0.570439,0.33913,0,0.094017,0.233333,0.243243,0.451448,0.819536,0
0.273973,0.785219,0.643478,0.471698,0.316239,0.266667,0.054054,0.422487,0.864238,1
0.479452,0.339492,0.2,0.075472,0.102564,0.166667,0.135135,0.521295,0.422185,0
0.424658,0.547344,0.304348,0.188679,0.136752,0.333333,0.108108,0.49063,0.650662,0
0.424658,0.429561,0.313043,0.150943,0.08547,0.1,0.243243,0.499148,0.600993,0
0.273973,0.538106,0.304348,0.226415,0.247863,0.433333,0.135135,0.50937,0.511589,0
0.493151,0.69515,0.478261,0.188679,0.282051,0.466667,0.135135,0.511073,0.506623,1
0.136986,0.30254,0.182609,0.075472,0.059829,0.2,0.027027,0.543441,0.238411,0
0.589041,0.752887,0.634783,0.490566,0.529915,0.333333,0.054054,0.601363,0.044702,0
0.027397,0.321016,0.104348,0.075472,0.068376,0.266667,0.108108,0.465077,0.779801,1
0.123288,0.34642,0.173913,0.188679,0.102564,0.133333,0.027027,0.473595,0.746689,0
0.534247,0.845266,0.556522,0.528302,0.91453,0.4,0.135135,0.60477,0.039735,0
0.09589,0.203233,0.104348,0.037736,0.068376,0.133333,0.081081,0.516184,0.468543,0
0.150685,0.441109,0.365217,0.018868,0.059829,0.066667,0.162162,0.398637,0.875828,0
0.041096,0.290993,0.217391,0.226415,0.111111,0.266667,0,0.519591,0.425497,0
0.027397,0.321016,0.104348,0.075472,0.025641,0.1,0.027027,0.548552,0.205298,0
0.561644,0.65127,0.573913,0.301887,0.08547,0.333333,0.810811,0.621806,0.019868,0
0.589041,0.551963,0.278261,0.075472,0.205128,0.366667,0.081081,0.500852,0.587748,0
0,0.2194,0.173913,0.188679,0.068376,0,0.135135,0.587734,0.06457,0
0.60274,0.748268,0.513043,0,0.145299,0.266667,0.324324,0.609881,0.029801,1
0.068493,0.311778,0.147826,0.018868,0.051282,0.2,0.054054,0.49063,0.660596,0
0.054795,0.198614,0.113043,0.075472,0.162393,0.033333,0,0.50937,0.518212,0
0.178082,0.341801,0.165217,0.075472,0.059829,0.266667,0.189189,0.548552,0.205298,0
0.30137,0.295612,0.156522,0.018868,0.059829,0.133333,0.108108,0.497445,0.604305,0
0.027397,0.309469,0.182609,0.169811,0.119658,0.133333,0.162162,0.505963,0.544702,1
0.013699,0.344111,0.217391,0.188679,0.042735,0.333333,0,0.386712,0.88245,0
0.630137,0.82448,0.878261,0.45283,0.299145,0.366667,0.108108,0.587734,0.062914,0
0.465753,0.441109,0.373913,0.188679,0.17094,0.2,0.027027,0.521295,0.412252,0
0.315068,0.427252,0.182609,0.169811,0.136752,0.2,0.054054,0.492334,0.647351,0
0.712329,0.847575,0.852174,0.603774,0.393162,0.366667,0.189189,0.632027,0.013245,0
0.232877,0.233256,0.086957,0.037736,0.102564,0.133333,0.027027,0.516184,0.466887,0
0.452055,0.445727,0.252174,0.09434,0.102564,0.1,0.081081,0.465077,0.783113,0
0.383562,0.817552,0.6,0.433962,0.205128,0.266667,0.216216,0.512777,0.490066,0
0.219178,0.431871,0.226087,0.169811,0.08547,0.2,0.081081,0.519591,0.438742,0
0.205479,0.595843,0.391304,0.113208,0.213675,0.266667,0.108108,0.451448,0.824503,0
0.424658,0.355658,0.13913,0,0.042735,0.1,0.135135,0.48552,0.705298,0
0.780822,0.512702,0.26087,0.339623,0.205128,0.266667,0.108108,0.536627,0.293046,0
0.479452,0.766744,0.652174,0.113208,0.452991,0.6,0.081081,0.534923,0.299669,0
0.479452,0.323326,0.226087,0.056604,0.08547,0.066667,0.108108,0.55707,0.155629,0
0.547945,0.471132,0.234783,0.358491,0.119658,0.166667,0.054054,0.517888,0.463576,0
0.438356,0.51963,0.2,0.339623,0.282051,0.233333,0.027027,0.551959,0.187086,0
0.082192,0.122402,0.026087,0.056604,0.025641,0,0,0.526405,0.359272,0
0.589041,0.794457,0.956522,0.188679,0.358974,0.333333,0.459459,0.632027,0.011589,0
0.054795,0.263279,0.078261,0.075472,0.051282,0.133333,0.135135,0.459966,0.793046,0
0.506849,0.688222,0.443478,0.188679,0.102564,0.2,0.27027,0.517888,0.456954,0
0.616438,0.473441,0.165217,0.150943,0.119658,0.366667,0.081081,0.572402,0.099338,0
0.205479,0.508083,0.356522,0.188679,0.444444,0.266667,0.108108,0.470187,0.769868,0
0.136986,0.344111,0.208696,0.113208,0.08547,0.133333,0.081081,0.49063,0.672185,1
0.082192,0.293303,0.165217,0.150943,0.034188,0.066667,0.054054,0.441227,0.84106,0
0.547945,0.570439,0.486957,0.09434,0.153846,0.1,0.189189,0.521295,0.415563,0
0.109589,0.256351,0.173913,0.09434,0.042735,0.433333,0.108108,0.494037,0.634106,0
0.520548,0.475751,0.33913,0.150943,0.162393,0.2,0.135135,0.50937,0.521523,1
0.410959,0.748268,0.652174,0.471698,0.376068,0.166667,0.054054,0.53322,0.321192,0
0.30137,0.406467,0.217391,0.113208,0.230769,0.3,0.108108,0.49063,0.657285,1
0.013699,0.207852,0.086957,0.056604,0.102564,0.033333,0,0.477002,0.735099,0
0.30137,0.360277,0.121739,0.113208,0.290598,0.233333,0.027027,0.55707,0.163907,0
0.493151,0.438799,0.269565,0.264151,0.119658,0.133333,0.054054,0.453152,0.816225,0
0.60274,0.688222,0.582609,0.490566,0.384615,0.266667,0.081081,0.521295,0.418874,0
0,0.066975,0.043478,0.09434,0.042735,0.166667,0,0.574106,0.086093,0
0.410959,0.491917,0.286957,0.264151,0.25641,0.366667,0.054054,0.551959,0.192053,0
0.219178,0.279446,0.208696,0.056604,0.094017,0.166667,0.054054,0.463373,0.786424,0
0.465753,0.713626,0.617391,0.188679,0.529915,0.266667,0.108108,0.499148,0.599338,0
0.369863,0.588915,0.295652,0.207547,0.145299,0.233333,0.027027,0.545145,0.231788,0
0.575342,0.741339,0.313043,0.150943,0.324786,0.4,0.081081,0.592845,0.051325,0
0.09589,0.143187,0.104348,0.018868,0.025641,0.1,0.108108,0.550256,0.19702,0
0.520548,0.429561,0.2,0.169811,0.128205,0.266667,0.135135,0.548552,0.210265,0
0.328767,0.538106,0.321739,0.301887,0.230769,0.366667,0.081081,0.480409,0.72351,1
0.041096,0.533487,0.2,0.150943,0.384615,0.1,0.135135,0.51448,0.485099,0
0.684932,0.748268,0.634783,0.45283,0.632479,0.4,0.108108,0.645656,0.006623,0
0.260274,0.307159,0.104348,0.037736,0.111111,0.1,0.054054,0.475298,0.745033,1
0.273973,0.332564,0.095652,0.075472,0.051282,0.133333,0.027027,0.528109,0.342715,0
0.09589,0.429561,0.304348,0.358491,0.051282,0.133333,0.081081,0.448041,0.826159,0
0.60274,0.815242,0.73913,0.528302,0.350427,0.2,0.081081,0.560477,0.140728,0
0.054795,0.154734,0.086957,0.037736,0.068376,0.066667,0,0.50937,0.523179,0
0.246575,0.351039,0.147826,0.188679,0.076923,0.133333,0.108108,0.475298,0.741722,0
0.205479,0.103926,0.026087,0.037736,0.034188,0.066667,0.054054,0.470187,0.768212,0
0,0.508083,0.156522,0.150943,0.08547,0.166667,0.351351,0.437819,0.844371,0
0.205479,0.614319,0.243478,0.09434,0.290598,0.333333,0.108108,0.500852,0.59106,0
0.328767,0.614319,0.434783,0.150943,0.247863,0.266667,0.216216,0.526405,0.362583,1
0.30137,0.642032,0.434783,0.150943,0.128205,0.166667,0.108108,0.446337,0.831126,0
0.260274,0.159353,0.043478,0.037736,0.034188,0.066667,0.054054,0.517888,0.460265,0
0.178082,0.270208,0.130435,0.018868,0.025641,0.133333,0.189189,0.511073,0.504967,0
0.205479,0.757506,0.634783,0.396226,0.410256,0.233333,0.162162,0.545145,0.22351,0
0.452055,0.771363,0.747826,0.377358,0.333333,0.466667,0.135135,0.594549,0.049669,0
0.643836,0.683603,0.382609,0.490566,0.102564,0.266667,0.135135,0.543441,0.233444,0
0.246575,0.496536,0.304348,0.150943,0.128205,0.233333,0.081081,0.454855,0.81457,0
0.232877,0.752887,0.695652,0.396226,0.247863,0.233333,0.054054,0.390119,0.880795,0
0.383562,0.655889,0.356522,0.264151,0.316239,0.3,0.135135,0.526405,0.360927,0
0.219178,0.73903,0.643478,0.433962,0.094017,0.466667,0.108108,0.424191,0.860927,1
0.068493,0.364896,0.234783,0.150943,0.179487,0.066667,0.054054,0.521295,0.402318,0
0.013699,0.150115,0.06087,0,0.042735,0.233333,0,0.534923,0.306291,0
0.410959,0.314088,0.234783,0.207547,0.111111,0.133333,0.027027,0.50937,0.516556,0
0.30137,0.17552,0.086957,0.018868,0.136752,0.1,0.027027,0.504259,0.569536,0
0.205479,0.163972,0.173913,0.056604,0.068376,0.066667,0.027027,0.488927,0.675497,0
0.356164,0.52194,0.295652,0.169811,0.17094,0.266667,0.081081,0.546848,0.215232,0
0.69863,0.718245,0.330435,0.339623,0.205128,0.5,0.135135,0.633731,0.009934,0
0.09589,0.096998,0.034783,0.075472,0.034188,0.1,0.027027,0.500852,0.592715,0
0.178082,0.235566,0.147826,0.132075,0.128205,0.166667,0.054054,0.458262,0.806291,0
0.232877,0.242494,0.086957,0.09434,0.051282,0.133333,0.054054,0.524702,0.369205,0
0.465753,0.817552,0.895652,0.377358,0.42735,0.233333,0.378378,0.616695,0.023179,0
0.60274,0.674365,0.486957,0.509434,0.247863,0.366667,0.081081,0.574106,0.096026,0
0.164384,0.344111,0.208696,0.188679,0.042735,0.133333,0.054054,0.46167,0.791391,1
0.479452,0.457275,0.234783,0.301887,0.162393,0.1,0.054054,0.553663,0.18543,0
0.246575,0.787529,0.573913,0.45283,0.487179,0.466667,0.081081,0.424191,0.862583,0
0.164384,0.30485,0.121739,0.09434,0.042735,0.166667,0.027027,0.522998,0.385762,0
0.60274,0.547344,0.26087,0,0.213675,0.2,0.162162,0.555366,0.168874,0
0.123288,0.182448,0.086957,0.018868,0.034188,0.1,0.081081,0.528109,0.344371,0
0.342466,0.556582,0.469565,0.283019,0.418803,0.233333,0.054054,0.591141,0.054636,0
0.219178,0.648961,0.347826,0.207547,0.529915,0.466667,0.108108,0.410562,0.870861,0
0.150685,0.212471,0.13913,0.113208,0.076923,0.133333,0.027027,0.565588,0.125828,0
0.520548,0.757506,0.686957,0.830189,0.205128,0.233333,0.108108,0.563884,0.13245,1
0.013699,0.124711,0.017391,0.037736,0.08547,0,0.108108,0.458262,0.804636,0
0.109589,0.591224,0.46087,0.150943,0.478632,0.366667,0.135135,0.475298,0.743377,0
0.369863,0.748268,0.678261,0.396226,0.230769,0.3,0.405405,0.543441,0.235099,0
0.493151,0.65127,0.321739,0.113208,0.418803,0.366667,0.243243,0.545145,0.228477,0
0.39726,0.803695,0.695652,0.471698,0.316239,0.2,0.135135,0.526405,0.365894,0
0.410959,0.715935,0.313043,0.358491,0.435897,0.333333,0.108108,0.540034,0.254967,0
0.438356,0.856813,0.86087,0.584906,0.470085,0.366667,0.216216,0.586031,0.067881,0
0.178082,0.808314,0.713043,0.754717,0.717949,0.433333,0.081081,0.451448,0.821192,0
0.534247,0.413395,0.182609,0.09434,0.042735,0.133333,0.081081,0.524702,0.372517,0
0.260274,0.461894,0.243478,0.358491,0.196581,0.233333,0.027027,0.540034,0.264901,0
0.465753,0.484988,0.252174,0.037736,0.153846,0.3,0.162162,0.570698,0.100993,0
0.438356,0.789838,0.756522,0.566038,0.162393,0.2,0.162162,0.565588,0.127483,0
0.410959,0.815242,0.965217,0.415094,0.581197,0.3,0.162162,0.589438,0.061258,0
0.109589,0.108545,0.017391,0,0.042735,0.066667,0.027027,0.524702,0.36755,0
0.054795,0.099307,0.043478,0.09434,0.042735,0.1,0,0.548552,0.205298,0
0.054795,0.281755,0.226087,0.169811,0.17094,0,0.081081,0.427598,0.85596,0
0.273973,0.293303,0.147826,0.264151,0.059829,0.1,0.081081,0.579216,0.076159,0
0.369863,0.531178,0.365217,0.301887,0.094017,0.166667,0.081081,0.459966,0.794702,0
0.013699,0.660508,0.695652,0.754717,0.17094,0.333333,0,0.55707,0.157285,0
0.493151,0.704388,0.4,0.339623,0.179487,0.333333,0.081081,0.531516,0.32947,0
0.452055,0.831409,0.947826,0.528302,0.683761,0.466667,0.135135,0.555366,0.165563,0
0.205479,0.196305,0.2,0.09434,0.051282,0.033333,0.027027,0.53322,0.311258,0
0.027397,0.526559,0.321739,0.207547,0.179487,0.3,0.081081,0.507666,0.534768,0
0.506849,0.510393,0.278261,0.433962,0.128205,0.166667,0.027027,0.584327,0.072848,0
0.616438,0.265589,0.13913,0,0.068376,0.066667,0.189189,0.53833,0.274834,0
0.027397,0.468822,0.391304,0.377358,0.384615,0,0,0.67632,0.001656,0
0.39726,0.295612,0.13913,0.169811,0.111111,0.133333,0.027027,0.50937,0.511589,0
0.205479,0.538106,0.356522,0.226415,0.162393,0.166667,0.027027,0.429302,0.854305,0
0.630137,0.595843,0.46087,0.377358,0.316239,0.233333,0.081081,0.568995,0.109272,0
0.054795,0.036952,0.034783,0.037736,0,0,0,0.553663,0.180464,0
0.616438,0.591224,0.4,0.54717,0.128205,0.266667,0.027027,0.504259,0.559603,0
0.643836,0.510393,0.4,0.358491,0.333333,0.2,0.081081,0.53833,0.27649,0
0.205479,0.180139,0.095652,0.056604,0.034188,0.066667,0.108108,0.516184,0.470199,0
0.465753,0.307159,0.156522,0.169811,0.059829,0.133333,0.027027,0.49063,0.662252,0
0.479452,0.644342,0.365217,0.320755,0.153846,0.2,0.081081,0.519591,0.445364,0
0.589041,0.736721,0.356522,0.358491,0.538462,0.5,0.108108,0.589438,0.057947,0
0.246575,0.441109,0.321739,0,0.034188,0.233333,0.27027,0.492334,0.649007,0
0.39726,0.678984,0.504348,0.09434,0.487179,0.5,0.108108,0.48552,0.703642,0
0.232877,0.228637,0.113043,0.150943,0.076923,0.1,0.027027,0.528109,0.347682,1
0.041096,0.060046,0.026087,0.018868,0,0,0,0.558773,0.147351,0
0.09589,0.540416,0.417391,0.09434,0.076923,0.166667,0.189189,0.429302,0.852649,0
0.383562,0.595843,0.365217,0,0.264957,0.2,0.162162,0.465077,0.781457,0
0.520548,0.385681,0.130435,0.150943,0.059829,0.4,0.135135,0.519591,0.432119,0
0.205479,0.205543,0.104348,0.169811,0.042735,0.033333,0,0.53322,0.316225,0
0.260274,0.147806,0.043478,0.056604,0.111111,0.066667,0,0.495741,0.61755,0
0.260274,0.284065,0.095652,0.113208,0.042735,0.066667,0.054054,0.49063,0.653974,0
0.575342,0.65127,0.356522,0.471698,0.179487,0.166667,0.054054,0.492334,0.642384,0
0.246575,0.575058,0.182609,0.207547,0.119658,0.1,0.216216,0.502555,0.574503,0
0.191781,0.281755,0.147826,0.056604,0.179487,0.1,0.054054,0.453152,0.817881,1
0.082192,0.286374,0.13913,0.150943,0.008547,0.066667,0,0.471891,0.754967,0
0.041096,0.205543,0.043478,0,0,0.166667,0,0.500852,0.584437,0
0.054795,0.168591,0.121739,0.113208,0.051282,0.033333,0,0.516184,0.47351,0
0.013699,0.251732,0.130435,0.056604,0.153846,0.1,0.081081,0.412266,0.869205,0
0.013699,0.018476,0,0,0,0,0,0.488927,0.675497,0
0.561644,0.665127,0.556522,0.566038,0.08547,0.2,0.135135,0.637138,0.008278,0
0.575342,0.819861,0.617391,0.377358,0.282051,0.366667,0.189189,0.529813,0.331126,0
0.465753,0.69515,0.33913,0.377358,0.57265,0.366667,0.054054,0.53833,0.269868,0
0.438356,0.341801,0.182609,0.245283,0.068376,0.066667,0.108108,0.577513,0.077815,0
0.493151,0.270208,0.104348,0.113208,0.094017,0.2,0.027027,0.536627,0.286424,0
0.479452,0.616628,0.278261,0,0.076923,0.3,0.486486,0.575809,0.082781,0
0.342466,0.357968,0.208696,0.188679,0.076923,0.1,0.243243,0.526405,0.364238,0
0.383562,0.628176,0.347826,0.245283,0.452991,0.233333,0.054054,0.524702,0.372517,0
0.479452,0.270208,0.191304,0,0.051282,0.1,0.108108,0.528109,0.339404,0
0.369863,0.445727,0.304348,0.169811,0.128205,0.2,0.054054,0.51448,0.483444,0
0.232877,0.184758,0.147826,0,0.008547,0.033333,0.108108,0.536627,0.294702,0
0.506849,0.295612,0.147826,0.150943,0.068376,0.1,0.027027,0.521295,0.402318,0
0.136986,0.200924,0.095652,0,0.017094,0.1,0.108108,0.505963,0.544702,0
0.39726,0.674365,0.565217,0.283019,0.119658,0.2,0.621622,0.50937,0.514901,0
0.547945,0.533487,0.278261,0.169811,0.213675,0.233333,0.054054,0.524702,0.377483,0
0.30137,0.413395,0.217391,0.207547,0.076923,0.133333,0.108108,0.463373,0.788079,0
0.013699,0.579677,0.417391,0.113208,0.17094,0.2,0.108108,0.393526,0.877483,0
0.260274,0.17321,0.104348,0.037736,0.025641,0.1,0.054054,0.519591,0.440397,0
0.438356,0.420323,0.4,0.207547,0.094017,0.2,0.216216,0.49063,0.655629,0
0.013699,0.127021,0.104348,0,0.017094,0,0.108108,0.420784,0.865894,0
0.054795,0.26097,0.069565,0.018868,0.051282,0.3,0.162162,0.448041,0.82947,0
0.561644,0.685912,0.469565,0,0.162393,0.3,0.675676,0.550256,0.198675,0
0.287671,0.427252,0.26087,0,0.051282,0.066667,0.297297,0.494037,0.637417,0
0.39726,0.341801,0.191304,0.188679,0.153846,0.166667,0.108108,0.507666,0.536424,0
0.60274,0.501155,0.182609,0.301887,0.136752,0.233333,0.162162,0.558773,0.152318,0
0.657534,0.773672,0.817391,0.150943,0.837607,0.433333,0.189189,0.681431,0,0
0.09589,0.309469,0.165217,0.09434,0.059829,0.166667,0.027027,0.504259,0.557947,0
0.547945,0.769053,0.634783,0.283019,0.273504,0.233333,0.189189,0.519591,0.443709,0
0.232877,0.168591,0.043478,0,0.025641,0.033333,0.081081,0.512777,0.491722,0
0.424658,0.598152,0.495652,0.358491,0.153846,0.266667,0.081081,0.487223,0.695364,0
0.452055,0.817552,0.547826,0.396226,0.17094,0.633333,0.189189,0.55707,0.162252,0
0.506849,0.357968,0.243478,0.245283,0.08547,0.1,0.054054,0.53833,0.281457,0
0.39726,0.468822,0.243478,0.264151,0.094017,0.1,0.081081,0.517888,0.461921,0
0.068493,0.286374,0.147826,0.018868,0.034188,0.033333,0.162162,0.550256,0.201987,0
0.068493,0.207852,0.156522,0.056604,0.017094,0.066667,0.054054,0.541738,0.246689,0
0.561644,0.528868,0.347826,0.018868,0.08547,0.233333,0.351351,0.536627,0.288079,0
0.246575,0.311778,0.130435,0,0.068376,0.133333,0.108108,0.53833,0.279801,0
0.369863,0.381062,0.165217,0.132075,0.059829,0.166667,0.054054,0.528109,0.337748,0
0.054795,0.418014,0.165217,0.150943,0.08547,0.466667,0,0.478705,0.730132,0
0.273973,0.332564,0.165217,0.132075,0.102564,0.133333,0.054054,0.540034,0.254967,0
0.657534,0.586605,0.113043,0.132075,0.068376,0.166667,0.054054,0.553663,0.180464,0
0.328767,0.748268,0.513043,0.377358,0.205128,0.3,0.297297,0.436116,0.849338,0
0.150685,0.110855,0.052174,0.018868,0.051282,0.133333,0.027027,0.499148,0.602649,0
0.424658,0.773672,0.582609,0.226415,0.316239,0.266667,0.135135,0.471891,0.753311,0
0.479452,0.859122,0.773913,0.245283,0.495726,0.3,0.135135,0.551959,0.188742,0
0.589041,0.542725,0.234783,0.339623,0.111111,0.2,0.054054,0.560477,0.142384,0
0.205479,0.163972,0.121739,0.188679,0.034188,0.066667,0.027027,0.495741,0.624172,1
0.465753,0.621247,0.182609,0.226415,0.247863,0.3,0.162162,0.502555,0.577815,0
0.547945,0.648961,0.330435,0.264151,0.102564,0.3,0.243243,0.494037,0.635762,0
0.246575,0.323326,0.191304,0.226415,0.119658,0.133333,0.027027,0.494037,0.627483,0
0.438356,0.794457,0.713043,0.528302,0.435897,0.5,0.108108,0.570698,0.10596,0
0.60274,0.247113,0.156522,0,0.034188,0.233333,0.189189,0.519591,0.44702,0
0.438356,0.30485,0.182609,0.226415,0.111111,0.1,0,0.528109,0.350993,0
0.178082,0.182448,0.113043,0.056604,0.042735,0.033333,0.135135,0.488927,0.688742,0
0.410959,0.473441,0.313043,0.09434,0.076923,0.2,0.135135,0.511073,0.5,0
0.561644,0.685912,0.347826,0.415094,0.179487,0.233333,0.108108,0.567291,0.115894,1
0.041096,0.341801,0.182609,0.018868,0.145299,0.133333,0.027027,0.49063,0.65894,1
0.123288,0.362587,0.191304,0.169811,0.094017,0.2,0.054054,0.471891,0.751656,0
0.547945,0.778291,0.608696,0.320755,0.239316,0.133333,0.054054,0.50937,0.533113,0
0,0.806005,0.521739,0.377358,0.598291,0,0.27027,0.284497,0.889073,0
0.424658,0.237875,0.104348,0.056604,0.136752,0.133333,0.027027,0.526405,0.357616,0
0.506849,0.69515,0.217391,0.358491,0.119658,0.233333,0.054054,0.504259,0.566225,0
0.493151,0.558891,0.33913,0.264151,0.290598,0.233333,0.027027,0.502555,0.572848,0
0.30137,0.187067,0.113043,0.018868,0.017094,0.033333,0.081081,0.495741,0.622517,0
0.315068,0.39261,0.156522,0.113208,0.299145,0.266667,0.054054,0.546848,0.221854,1
0.273973,0.369515,0.182609,0.207547,0.102564,0.266667,0.189189,0.521295,0.423841,0
0.328767,0.538106,0.313043,0,0.119658,0.2,0.378378,0.606474,0.034768,0
0.342466,0.182448,0.113043,0.018868,0.042735,0.033333,0.054054,0.495741,0.614238,0
0.054795,0.374134,0.165217,0.245283,0.076923,0.166667,0,0.499148,0.597682,0
0.191781,0.448037,0.243478,0.075472,0.102564,0.2,0.081081,0.451448,0.822848,0
0.082192,0.117783,0.078261,0.056604,0.034188,0,0.027027,0.558773,0.153974,0
0.575342,0.727483,0.26087,0.396226,0.316239,0.3,0.162162,0.540034,0.25,0
0.39726,0.332564,0.165217,0.113208,0.08547,0.1,0.081081,0.540034,0.253311,0
0.465753,0.704388,0.443478,0,0.102564,0.266667,0.378378,0.521295,0.395695,0
0.520548,0.533487,0.391304,0.150943,0.076923,0.1,0.108108,0.516184,0.478477,0
0.493151,0.667436,0.513043,0.226415,0.641026,0.333333,0.135135,0.517888,0.455298,0
0.123288,0.193995,0.043478,0.075472,0.102564,0.1,0,0.488927,0.675497,0
0.068493,0.115473,0.052174,0.056604,0.042735,0.033333,0.027027,0.456559,0.811258,0
0.205479,0.339492,0.173913,0.075472,0.230769,0.266667,0,0.502555,0.57947,0
0.328767,0.632794,0.4,0.377358,0.128205,0.3,0.054054,0.49063,0.665563,0
0.753425,0.367206,0.2,0.339623,0.076923,0.133333,0.081081,0.568995,0.107616,0
0.054795,0.265589,0.156522,0.188679,0.08547,0.266667,0,0.505963,0.544702,0
0.315068,0.34873,0.2,0.132075,0.119658,0.1,0.081081,0.477002,0.733444,0
0.643836,0.498845,0.278261,0.226415,0.111111,0.2,0.162162,0.543441,0.245033,0
0.520548,0.799076,0.521739,0.150943,0.410256,0.366667,0.216216,0.562181,0.134106,1
0.013699,0.117783,0.06087,0.037736,0.025641,0.1,0.054054,0.519591,0.425497,0
0.150685,0.263279,0.13913,0.075472,0.025641,0.033333,0.108108,0.495741,0.612583,0
0.506849,0.452656,0.295652,0.283019,0.136752,0.2,0.027027,0.504259,0.567881,0
0.438356,0.508083,0.330435,0.245283,0.102564,0.166667,0.081081,0.459966,0.798013,0
0.452055,0.815242,0.904348,0.169811,0.470085,0.533333,0.27027,0.560477,0.14404,0
0.712329,0.471132,0.278261,0.132075,0.273504,0.1,0.054054,0.555366,0.173841,0
0.013699,0.549654,0.26087,0.113208,0.512821,0.733333,0.108108,0.519591,0.43543,0
0.342466,0.334873,0.191304,0.226415,0.068376,0.1,0.054054,0.456559,0.812914,0
0.013699,0.722864,0.495652,0.377358,0.709402,0.333333,0.054054,0.313458,0.885762,0
0.561644,0.792148,0.504348,0.433962,0.555556,0.266667,0.081081,0.521295,0.397351,0
0.068493,0.355658,0.191304,0.113208,0.188034,0.166667,0.054054,0.470187,0.763245,0
0,0.04388,0,0,0,0.333333,0.27027,0.574106,0.086093,1
0.410959,0.796767,0.869565,0.924528,0.538462,0.3,0.108108,0.60477,0.038079,0
0.027397,0.136259,0,0,0.042735,0.266667,0,0.505963,0.544702,0
0.383562,0.618938,0.321739,0,0.196581,0.3,0.297297,0.621806,0.021523,0
0.219178,0.332564,0.208696,0.245283,0.145299,0.166667,0.027027,0.53322,0.312914,0
0.424658,0.466513,0.330435,0.056604,0.452991,0.366667,0.027027,0.50937,0.52649,0
0.356164,0.374134,0.269565,0.09434,0.08547,0.166667,0.081081,0.545145,0.230132,0
0.287671,0.221709,0.113043,0.037736,0.059829,0.1,0.054054,0.521295,0.39404,0
0.410959,0.461894,0.347826,0.169811,0.324786,0.2,0.108108,0.521295,0.412252,0
0.30137,0.494226,0.313043,0.132075,0.094017,0.4,0.162162,0.49063,0.667219,0
0.424658,0.505774,0.286957,0.264151,0.136752,0.166667,0.081081,0.522998,0.385762,0
0.60274,0.528868,0.295652,0.188679,0.196581,0.166667,0.081081,0.522998,0.38245,0
0.520548,0.297921,0.208696,0.264151,0.08547,0.233333,0.054054,0.534923,0.299669,0
0.369863,0.482679,0.278261,0.283019,0.128205,0.2,0.054054,0.502555,0.581126,0
0.260274,0.810624,0.678261,0.490566,0.435897,0.4,0.081081,0.444634,0.836093,0
0.178082,0.191686,0.113043,0.037736,0.025641,0.033333,0.054054,0.53322,0.319536,0
0.315068,0.334873,0.173913,0.018868,0.119658,0.333333,0.027027,0.494037,0.63245,0
0.342466,0.124711,0.043478,0,0.034188,0.033333,0.027027,0.470187,0.766556,0
0.191781,0.443418,0.2,0.113208,0.299145,0.266667,0.081081,0.46678,0.77649,0
0.260274,0.182448,0.069565,0.113208,0.102564,0.066667,0,0.500852,0.584437,0
0.452055,0.418014,0.33913,0.075472,0.042735,0.1,0.135135,0.495741,0.615894,0
0.506849,0.69515,0.417391,0.566038,0.153846,0.233333,0.054054,0.562181,0.137417,0
0.643836,0.755196,0.495652,0.320755,0.213675,0.3,0.135135,0.591141,0.054636,0
0.068493,0.060046,0.043478,0.056604,0.008547,0.033333,0.027027,0.53833,0.266556,0
0.60274,0.56582,0.252174,0.245283,0.128205,0.2,0.216216,0.48552,0.710265,0
0.520548,0.799076,0.713043,0.396226,0.871795,0.366667,0.027027,0.546848,0.220199,0
0.273973,0.669746,0.434783,0.132075,0.564103,0.433333,0.027027,0.441227,0.837748,0
0.424658,0.404157,0.252174,0.226415,0.153846,0.2,0.054054,0.53833,0.281457,0
0.356164,0.43649,0.252174,0.075472,0.179487,0.166667,0.054054,0.473595,0.75,0
0.123288,0.272517,0.095652,0,0.145299,0.1,0.027027,0.480409,0.726821,0
0.027397,0.226328,0.086957,0.056604,0.076923,0.1,0.189189,0.55707,0.157285,0
0,0.127021,0.034783,0.075472,0.051282,0,0,0.53322,0.317881,0
