AGE,W,L,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,All_Star_Selection
0.333333,0.438356,0.422535,0.639723,0.373913,0.359184,0.377358,0.340909,0.058824,0.065041,0.072727,0.175439,0.128205,0.140351,0.266667,0.054054,0.190476,0.183333,0.091837,0.313019,0.529813,0.329154,0,0,0.396259,0.326425,0.346484,0.442142,0.188742,0.237435,0.263423,0.247834,0.097466,0.146168,0.050682,0.636531,0.663004,0.356089,0.579137,0.512027,0.531624,0.399648,0.555752,0.316456,0.591522,0.356343,0.691252,0.614565,0.251291,0.321192,0.336093,0.850187,0.794872,0
0.291667,0.041096,0,0.046189,0.026087,0.028571,0.056604,0.05303,0,0,0,0,0,0,0,0,0,0,0,0.027701,0.494037,0.051724,0,0,0.858844,0.806563,0.909091,0,0.875828,0.885615,0.885906,0.195841,0.664717,0.695187,0.025341,0.922509,0.917582,0.922509,0.897482,0.900344,0.900855,0.896127,0.915044,0.902351,0.909441,0.902985,0.895369,0.914742,0.876076,0.624172,0.877483,0.850187,0.794872,0
0.375,0.369863,0.253521,0.612009,0.478261,0.522449,0.226415,0.287879,0.245098,0.243902,0.109091,0.184211,0.452991,0.385965,0.2,0.027027,0.285714,0.316667,0.27551,0.404432,0.528109,0.438871,0,0,0.54932,0.374784,0.562607,0.229706,0.228477,0.129983,0.100671,0.55286,0.304094,0.221034,0.617934,0.119926,0.144689,0.202952,0.415468,0.491409,0.473504,0.049296,0.095575,0.43038,0.813102,0.242537,0.324185,0.136767,0.127367,0.32947,0.175497,0.850187,0.794872,0
0.791667,0.136986,0.140845,0.184758,0.052174,0.057143,0.018868,0.030303,0.019608,0.03252,0.018182,0.070175,0.068376,0.052632,0.033333,0.027027,0.047619,0.1,0.040816,0.041551,0.487223,0.095611,0,0,0.692177,0.671848,0.698113,0.46114,0.761589,0.845754,0.823826,0.44714,0.805068,0.771836,0.684211,0.859779,0.849817,0.819188,0.866906,0.819588,0.82735,0.65669,0.856637,0.875226,0.874759,0.88806,0.835334,0.834813,0.845095,0.673841,0.806291,0.850187,0.794872,0
0.208333,0.410959,0.253521,0.353349,0.243478,0.204082,0.018868,0.045455,0.078431,0.097561,0.218182,0.280702,0.111111,0.087719,0.133333,0.162162,0.190476,0.333333,0.102041,0.180055,0.50937,0.289969,0.012987,0,0.530612,0.340242,0.562607,0.186528,0.557947,0.419411,0.511745,0.102253,0.816764,0.702317,0.844055,0.549815,0.521978,0.719557,0.192446,0.257732,0.241026,0.463028,0.692035,0.600362,0.196532,0.432836,0.272727,0.545293,0.48537,0.496689,0.405629,0.659176,0.794872,0
0.333333,0.60274,0.464789,0.672055,0.391304,0.436735,0.226415,0.265152,0.284314,0.268293,0.109091,0.350877,0.452991,0.473684,0.533333,0.027027,0.285714,0.45,0.336735,0.362881,0.568995,0.490596,0.142857,0,0.132653,0.145078,0.283019,0.326425,0.165563,0.214905,0.166107,0.59792,0.276803,0.247772,0.421053,0.094096,0.122711,0.119926,0.460432,0.175258,0.217094,0.047535,0.046018,0.030741,0.714836,0.257463,0.068611,0.087034,0.173838,0.120861,0.115894,0.198502,0.794872,0
0.333333,0.69863,0.408451,0.725173,0.373913,0.428571,0.471698,0.522727,0.147059,0.138211,0.127273,0.412281,0.17094,0.280702,0.566667,0.243243,0.238095,0.5,0.163265,0.34903,0.635434,0.479624,0.090909,0,0.069728,0.034542,0.373928,0.164076,0.104305,0.235702,0.187919,0.629116,0.031189,0.026738,0.307992,0.313653,0.357143,0.156827,0.392086,0.104811,0.140171,0.31338,0.20531,0.019892,0.094412,0.287313,0.030875,0.369449,0.199656,0.011589,0.124172,0.262172,0.794872,0
0.458333,0.315068,0.577465,0.605081,0.46087,0.412245,0.018868,0.015152,0.107843,0.113821,0.381818,0.210526,0.162393,0.298246,0.066667,0.216216,0.190476,0.283333,0.153061,0.32687,0.470187,0.374608,0.038961,0,0.372449,0.455959,0.128645,0.651123,0.236755,0.136915,0.204698,0.145581,0.82846,0.791444,0.684211,0.437269,0.443223,0.498155,0.059353,0.420962,0.222222,0.318662,0.189381,0.792043,0.11368,0.412313,0.451115,0.376554,0.225473,0.761589,0.271523,0.449438,0.794872,1
0.25,0.39726,0.43662,0.616628,0.469565,0.510204,0.396226,0.424242,0.186275,0.178862,0.072727,0.210526,0.136752,0.210526,0.266667,0.054054,0.142857,0.3,0.183673,0.407202,0.502555,0.382445,0,0,0.414966,0.348877,0.331046,0.502591,0.221854,0.133449,0.10906,0.537262,0.089669,0.085561,0.220273,0.219557,0.258242,0.136531,0.642086,0.43299,0.478632,0.385563,0.357522,0.323689,0.608863,0.488806,0.421955,0.296625,0.122203,0.551325,0.258278,0.850187,0.794872,1
0.291667,0.150685,0.098592,0.378753,0.173913,0.167347,0.150943,0.143939,0.019608,0.03252,0.109091,0.105263,0.076923,0.035088,0.133333,0.054054,0.047619,0.2,0.071429,0.141274,0.553663,0.197492,0,0,0.710884,0.65285,0.754717,0.210708,0.521523,0.580589,0.59396,0.237435,0.413255,0.461676,0.072125,0.850554,0.820513,0.848708,0.431655,0.718213,0.671795,0.589789,0.865487,0.585895,0.680154,0.813433,0.67753,0.722913,0.58864,0.172185,0.615894,0.850187,0.794872,0
0.208333,0.068493,0.15493,0.413395,0.191304,0.273469,0.150943,0.25,0.078431,0.073171,0.018182,0.140351,0.094017,0.105263,0.066667,0.054054,0.047619,0.266667,0.061224,0.166205,0.46167,0.194357,0,0,0.731293,0.770294,0.680961,0.740933,0.475166,0.538995,0.385906,0.856153,0.42885,0.278075,0.736842,0.52583,0.602564,0.116236,0.892086,0.628866,0.702564,0.535211,0.638938,0.815552,0.649326,0.794776,0.48199,0.749556,0.512909,0.788079,0.625828,0.850187,0.794872,0
0.25,0.164384,0.239437,0.30254,0.06087,0.081633,0.075472,0.083333,0.068627,0.073171,0.036364,0.078947,0.136752,0.105263,0.3,0.054054,0,0.183333,0.071429,0.066482,0.53322,0.173981,0,0,0.632653,0.64076,0.588336,0.607945,0.637417,0.833622,0.766779,0.828423,0.637427,0.604278,0.504873,0.595941,0.619048,0.437269,0.820144,0.805842,0.794872,0.376761,0.640708,0.22604,0.601156,0.897388,0.686106,0.694494,0.777969,0.293046,0.675497,0.850187,0.794872,0
0.166667,0.356164,0.591549,0.646651,0.434783,0.432653,0.037736,0.060606,0.362745,0.373984,0.272727,0.464912,0.213675,0.315789,0.333333,0.189189,0.428571,0.35,0.397959,0.385042,0.477002,0.489028,0.155844,0,0.326531,0.397237,0.121784,0.633851,0.178808,0.17851,0.177852,0.306759,0.750487,0.675579,0.760234,0.057196,0.053114,0.378229,0.127698,0.06701,0.082051,0.234155,0.162832,0.209765,0.154143,0.083955,0.2247,0.063943,0.148021,0.740066,0.11755,0.179775,0.794872,1
0.25,0.589041,0.366197,0.381062,0.147826,0.167347,0.113208,0.128788,0.088235,0.089431,0.072727,0.27193,0.119658,0.140351,0.166667,0.054054,0.142857,0.25,0.112245,0.138504,0.570698,0.233542,0.012987,0,0.30102,0.153713,0.418525,0.19171,0.516556,0.641248,0.590604,0.578856,0.512671,0.490196,0.39961,0.5,0.542125,0.328413,0.649281,0.290378,0.364103,0.434859,0.529204,0.508137,0.560694,0.518657,0.536878,0.499112,0.595525,0.115894,0.529801,0.659176,0.794872,0
0.5,0.493151,0.295775,0.494226,0.382609,0.383673,0.113208,0.159091,0.196078,0.203252,0.236364,0.333333,0.111111,0.245614,0.266667,0.189189,0.190476,0.283333,0.214286,0.31856,0.546848,0.390282,0.012987,0,0.440476,0.271157,0.512864,0.170984,0.364238,0.227036,0.229866,0.308492,0.499025,0.440285,0.590643,0.191882,0.203297,0.422509,0.160072,0.201031,0.17094,0.459507,0.270796,0.282098,0.16763,0.352612,0.440823,0.245115,0.244406,0.216887,0.248344,0.659176,0.794872,0
0.291667,0.506849,0.267606,0.743649,0.426087,0.322449,0,0,0.352941,0.430894,0.527273,0.684211,0.119658,0.333333,0.266667,0.621622,0.428571,0.45,0.510204,0.373961,0.626917,0.598746,0.402597,0,0.452381,0.252159,0.545455,0.141623,0.081126,0.187175,0.302013,0.034662,0.865497,0.875223,0.865497,0.060886,0.03663,0.664207,0.014388,0.0189,0.017094,0.426056,0.132743,0.294756,0.003854,0.070896,0.063465,0.024867,0.158348,0.016556,0.05298,0.052434,0.794872,0
0.416667,0.643836,0.464789,0.836028,0.826087,0.861224,0.226415,0.310606,0.509804,0.577236,0.345455,0.719298,0.880342,0.842105,0.6,0.081081,0.52381,0.416667,0.591837,0.703601,0.60477,0.887147,0.766234,0.595238,0.069728,0.088083,0.283019,0.26943,0.008278,0.005199,0,0.422877,0.2846,0.187166,0.649123,0.023985,0.014652,0.54797,0.080935,0.013746,0.020513,0,0.00177,0.01085,0.526012,0.039179,0.106346,0.010657,0.012048,0.038079,0.001656,0.007491,0,0
0.458333,0.712329,0.197183,0.598152,0.269565,0.297959,0.377358,0.386364,0.107843,0.113821,0.254545,0.315789,0.076923,0.105263,0.133333,0.081081,0.095238,0.316667,0.132653,0.257618,0.587734,0.319749,0.025974,0,0.35034,0.027634,0.641509,0.043178,0.241722,0.355286,0.345638,0.518198,0.107212,0.103387,0.196881,0.426199,0.441392,0.416974,0.140288,0.214777,0.179487,0.607394,0.635398,0.650995,0.423892,0.69403,0.343053,0.456483,0.313253,0.074503,0.350993,0.561798,0.794872,0
0.208333,0.082192,0.253521,0.288684,0.06087,0.069388,0.075472,0.098485,0.019608,0.02439,0,0.087719,0.128205,0.087719,0.166667,0,0,0.133333,0.071429,0.055402,0.505963,0.137931,0,0,0.658163,0.747841,0.562607,0.835924,0.653974,0.82669,0.808725,0.616984,0.639376,0.57041,0.664717,0.857934,0.877289,0.210332,0.895683,0.754296,0.793162,0.417254,0.677876,0.482821,0.909441,0.902985,0.790738,0.722913,0.807229,0.52649,0.736755,0.850187,0.794872,0
0.541667,0.287671,0.56338,0.270208,0.121739,0.089796,0,0,0.058824,0.089431,0.254545,0.22807,0.051282,0.105263,0.133333,0.297297,0.095238,0.333333,0.132653,0.096953,0.528109,0.238245,0.012987,0,0.406463,0.488774,0.144082,0.675302,0.682119,0.693241,0.755034,0.02773,0.865497,0.839572,0.865497,0.640221,0.549451,0.813653,0.145683,0.381443,0.288889,0.744718,0.633628,0.658228,0.055877,0.623134,0.295026,0.447602,0.709122,0.336093,0.514901,0.659176,0.794872,0
0.208333,0.493151,0.521127,0.274827,0.156522,0.142857,0.018868,0.060606,0.04902,0.065041,0.109091,0.157895,0.042735,0.087719,0.1,0.027027,0.095238,0.166667,0.061224,0.116343,0.536627,0.172414,0,0,0.22619,0.271157,0.181818,0.488774,0.675497,0.636049,0.651007,0.233969,0.777778,0.668449,0.822612,0.701107,0.672161,0.719557,0.438849,0.587629,0.552137,0.764085,0.743363,0.692586,0.753372,0.621269,0.746141,0.754885,0.662651,0.268212,0.678808,0.850187,0.794872,0
0.375,0,0.014085,0.189376,0,0.040816,0,0,0.098039,0.162602,0,0,0.08547,0.175439,0,0,0,0,0.102041,0.027701,0.386712,0.059561,0,0,0.889456,0.896373,0.859348,0.896373,0.759934,0.915078,0.855705,0.915078,0.865497,0.875223,0.865497,0.448339,0.298535,0.848708,0.897482,0.900344,0.900855,0.547535,0.424779,0.902351,0.909441,0.902985,0.895369,0.545293,0.876076,0.88245,0.86755,0.850187,0.794872,0
0.375,0.30137,0.422535,0.279446,0.182609,0.232653,0.169811,0.212121,0.117647,0.113821,0.018182,0.140351,0.076923,0.122807,0.1,0.027027,0.142857,0.1,0.112245,0.174515,0.48552,0.19279,0,0,0.501701,0.471503,0.346484,0.588946,0.67053,0.551127,0.449664,0.792028,0.391813,0.345811,0.575049,0.387454,0.454212,0.070111,0.874101,0.64433,0.705983,0.623239,0.580531,0.757685,0.801541,0.55597,0.823328,0.513321,0.490534,0.680464,0.63245,0.850187,0.794872,0
0.166667,0.684932,0.323944,0.360277,0.078261,0.106122,0.09434,0.128788,0.029412,0.04878,0.090909,0.149123,0.025641,0.052632,0.1,0.027027,0.047619,0.2,0.05102,0.074792,0.480409,0.136364,0,0,0.22619,0.043178,0.475129,0.108808,0.551325,0.793761,0.72651,0.824957,0.547758,0.486631,0.573099,0.817343,0.761905,0.784133,0.501799,0.611684,0.594872,0.850352,0.80354,0.730561,0.865125,0.785448,0.64837,0.786856,0.765921,0.705298,0.740066,0.850187,0.794872,0
0.375,0.726027,0.323944,0.630485,0.434783,0.420408,0.264151,0.295455,0.117647,0.130081,0.181818,0.464912,0.068376,0.210526,0.133333,0.351351,0.190476,0.466667,0.132653,0.34903,0.591141,0.432602,0.103896,0,0.159864,0.02418,0.475129,0.098446,0.19702,0.181976,0.196309,0.268631,0.22807,0.210339,0.368421,0.385609,0.393773,0.350554,0.244604,0.068729,0.102564,0.640845,0.350442,0.636528,0.034682,0.421642,0.06175,0.460036,0.196213,0.06457,0.182119,0.235955,0.794872,1
0.25,0.342466,0.253521,0.2194,0.173913,0.179592,0.037736,0.045455,0.088235,0.097561,0.090909,0.105263,0.025641,0.017544,0.066667,0.027027,0.142857,0.116667,0.081633,0.138504,0.477002,0.166144,0,0,0.554422,0.411054,0.562607,0.297064,0.718543,0.59792,0.563758,0.433276,0.766082,0.707665,0.730994,0.487085,0.525641,0.396679,0.492806,0.71134,0.68547,0.839789,0.897345,0.801085,0.845857,0.511194,0.802744,0.635879,0.592083,0.736755,0.688742,0.850187,0.794872,0
0.291667,0.630137,0.394366,0.473441,0.26087,0.293878,0.207547,0.219697,0.156863,0.154472,0.072727,0.166667,0.17094,0.210526,0.366667,0.054054,0.190476,0.183333,0.204082,0.240997,0.541738,0.304075,0,0,0.193878,0.11399,0.389365,0.195164,0.387417,0.388215,0.354027,0.590988,0.327485,0.317291,0.265107,0.282288,0.326007,0.186347,0.665468,0.551546,0.576068,0.295775,0.334513,0.126582,0.645472,0.393657,0.689537,0.257549,0.340792,0.241722,0.372517,0.850187,0.794872,0
0.25,0.534247,0.211268,0.325635,0.13913,0.167347,0.113208,0.121212,0.058824,0.056911,0.054545,0.122807,0.153846,0.105263,0.166667,0,0.142857,0.183333,0.112245,0.119114,0.526405,0.195925,0.012987,0,0.471088,0.219344,0.627787,0.072539,0.594371,0.667244,0.59396,0.746967,0.532164,0.518717,0.364522,0.656827,0.714286,0.123616,0.739209,0.678694,0.699145,0.346831,0.647788,0.490054,0.895954,0.546642,0.704974,0.515098,0.654045,0.352649,0.620861,0.659176,0.794872,0
0.208333,0.041096,0.28169,0.381062,0.226087,0.220408,0.056604,0.083333,0.117647,0.138211,0.072727,0.201754,0.205128,0.175439,0.366667,0.081081,0.333333,0.3,0.163265,0.182825,0.55707,0.297806,0.012987,0,0.666667,0.806563,0.535163,0.880829,0.513245,0.471404,0.471477,0.291161,0.705653,0.607843,0.773879,0.392989,0.373626,0.54059,0.620504,0.458763,0.495726,0.242958,0.467257,0.112116,0.441233,0.136194,0.385935,0.358792,0.475043,0.152318,0.39404,0.659176,0.794872,0
0.541667,0.671233,0.309859,0.362587,0.208696,0.195918,0,0.007576,0.068627,0.073171,0.090909,0.122807,0.17094,0.140351,0.166667,0.081081,0.095238,0.266667,0.071429,0.152355,0.550256,0.22884,0,0,0.27551,0.051813,0.495712,0.1019,0.544702,0.5026,0.535235,0.194107,0.865497,0.834225,0.865497,0.583026,0.626374,0.267528,0.56295,0.690722,0.670085,0.306338,0.525664,0.549729,0.452794,0.666045,0.473413,0.715808,0.550775,0.195364,0.539735,0.850187,0.794872,0
0.375,0.287671,0.676056,0.452656,0.226087,0.244898,0.132075,0.151515,0.098039,0.113821,0.054545,0.184211,0.333333,0.22807,0.266667,0.027027,0.142857,0.216667,0.142857,0.191136,0.504259,0.304075,0.012987,0,0.30102,0.488774,0.063465,0.759931,0.422185,0.466205,0.422819,0.526863,0.479532,0.449198,0.45614,0.448339,0.445055,0.605166,0.676259,0.510309,0.547009,0.109155,0.302655,0.298373,0.759152,0.539179,0.620926,0.428064,0.45611,0.549669,0.377483,0.659176,0.794872,1
0.166667,0.493151,0.521127,0.360277,0.121739,0.130612,0.056604,0.060606,0.078431,0.097561,0.090909,0.131579,0.076923,0.122807,0.233333,0.081081,0.238095,0.283333,0.102041,0.108033,0.499148,0.189655,0,0,0.22619,0.271157,0.181818,0.488774,0.548013,0.710572,0.686242,0.532062,0.684211,0.664884,0.263158,0.531365,0.501832,0.677122,0.559353,0.664948,0.646154,0.596831,0.587611,0.383363,0.400771,0.330224,0.445969,0.538188,0.693632,0.586093,0.640728,0.850187,0.794872,0
0.125,0.260274,0.577465,0.473441,0.295652,0.310204,0.056604,0.068182,0.156863,0.162602,0.290909,0.280702,0.102564,0.210526,0.133333,0.216216,0.190476,0.366667,0.204082,0.240997,0.488927,0.329154,0.038961,0,0.414966,0.535406,0.128645,0.734024,0.390728,0.320624,0.318792,0.426343,0.690058,0.661319,0.411306,0.273063,0.309524,0.319188,0.115108,0.271478,0.191453,0.496479,0.332743,0.600362,0.119461,0.466418,0.205832,0.257549,0.337349,0.655629,0.332781,0.449438,0.794872,0
0.333333,0.109589,0.056338,0.355658,0.078261,0.138776,0.056604,0.136364,0.029412,0.04065,0.145455,0.201754,0.153846,0.140351,0.2,0.027027,0.142857,0.3,0.071429,0.066482,0.48552,0.19279,0,0,0.77551,0.708117,0.797599,0.122625,0.556291,0.792028,0.667785,0.889081,0.664717,0.484848,0.816764,0.845018,0.794872,0.848708,0.350719,0.460481,0.435897,0.341549,0.561062,0.453888,0.824663,0.608209,0.380789,0.722913,0.781411,0.68543,0.630795,0.850187,0.794872,0
0.25,0.383562,0.732394,0.660508,0.356522,0.428571,0.339623,0.409091,0.264706,0.276423,0.090909,0.236842,0.564103,0.280702,0.3,0.081081,0.333333,0.383333,0.285714,0.34903,0.502555,0.476489,0.090909,0,0.069728,0.357513,0.024014,0.663212,0.168874,0.259965,0.184564,0.741768,0.148148,0.090909,0.553606,0.103321,0.115385,0.295203,0.505396,0.345361,0.394872,0.021127,0.20177,0.245931,0.458574,0.186567,0.164666,0.129663,0.201377,0.556291,0.13245,0.262172,0.794872,0
0.125,0.452055,0.507042,0.628176,0.26087,0.330612,0.188679,0.257576,0.156863,0.170732,0.090909,0.280702,0.136752,0.192982,0.466667,0.054054,0.238095,0.4,0.163265,0.240997,0.511073,0.335423,0.025974,0,0.30102,0.314335,0.204117,0.509499,0.205298,0.381282,0.293624,0.783362,0.378168,0.262032,0.682261,0.267528,0.267399,0.422509,0.535971,0.268041,0.34188,0.375,0.385841,0.066908,0.606936,0.289179,0.137221,0.358792,0.344234,0.481788,0.316225,0.561798,0.794872,0
0.458333,0.561644,0.140845,0.734411,0.730435,0.689796,0.792453,0.742424,0.539216,0.479675,0.127273,0.385965,0.521368,0.526316,0.533333,0.054054,0.190476,0.366667,0.418367,0.731302,0.684838,0.722571,0.064935,0,0.518707,0.186528,0.698113,0.032815,0.094371,0.020797,0.035235,0.227036,0,0.001783,0.083821,0.01845,0.027473,0.038745,0.383094,0.137457,0.169231,0.02993,0.017699,0.034358,0.699422,0.386194,0.19211,0.047957,0.008606,0.003311,0.016556,0.340824,0.794872,0
0.166667,0.356164,0.394366,0.327945,0.130435,0.155102,0.113208,0.128788,0.039216,0.03252,0.090909,0.184211,0.042735,0.087719,0.2,0.054054,0.190476,0.25,0.040816,0.110803,0.507666,0.191223,0,0,0.471088,0.397237,0.389365,0.507772,0.592715,0.674177,0.620805,0.689775,0.524366,0.497326,0.421053,0.791513,0.820513,0.099631,0.505396,0.486254,0.497436,0.792254,0.736283,0.461121,0.55106,0.464552,0.555746,0.808171,0.679862,0.516556,0.639073,0.850187,0.794872,0
0.208333,0.589041,0.464789,0.750577,0.513043,0.383673,0,0,0.205882,0.308943,0.927273,0.350877,0.102564,0.298246,0.4,0.27027,0.285714,0.466667,0.377551,0.385042,0.594549,0.529781,0.363636,0,0.159864,0.153713,0.283019,0.350604,0.076159,0.102253,0.234899,0.031196,0.865497,0.857398,0.865497,0.166052,0.093407,0.828413,0.001799,0.178694,0.02906,0.512324,0.184071,0.086799,0.071291,0.214552,0.053173,0.069272,0.151463,0.062914,0.086093,0.067416,0.794872,1
0.083333,0.424658,0.309859,0.196305,0.104348,0.106122,0.056604,0.060606,0.019608,0.02439,0.090909,0.087719,0.017094,0.035088,0.033333,0.027027,0.047619,0.133333,0.030612,0.080332,0.497445,0.12069,0,0,0.488095,0.33506,0.495712,0.288428,0.745033,0.731369,0.729866,0.315425,0.662768,0.677362,0.072125,0.869004,0.860806,0.769373,0.483813,0.754296,0.729915,0.869718,0.881416,0.882459,0.83237,0.835821,0.773585,0.838366,0.757315,0.615894,0.764901,0.850187,0.794872,0
0.291667,0.684932,0.366197,0.515012,0.243478,0.22449,0.075472,0.060606,0.039216,0.04065,0.090909,0.219298,0.34188,0.263158,0.4,0.054054,0.190476,0.266667,0.061224,0.174515,0.507666,0.326019,0.025974,0.02381,0.159864,0.043178,0.418525,0.143351,0.344371,0.433276,0.454698,0.221837,0.653021,0.672014,0.064327,0.771218,0.791209,0.363469,0.530576,0.410653,0.449573,0.105634,0.233628,0.086799,0.672447,0.410448,0.497427,0.746004,0.497418,0.521523,0.339404,0.561798,0.358974,0
0.208333,0.246575,0.661972,0.757506,0.704348,0.669388,0.056604,0.106061,0.294118,0.317073,0.345455,0.280702,0.111111,0.22807,0.333333,0.162162,0.380952,0.383333,0.316327,0.542936,0.410562,0.525078,0.077922,0,0.360544,0.554404,0.073756,0.811744,0.071192,0.025997,0.040268,0.22357,0.688109,0.552585,0.777778,0.084871,0.086081,0.490775,0.077338,0.261168,0.167521,0.448944,0.292035,0.17179,0.184971,0.100746,0.169811,0.097691,0.048193,0.869205,0.089404,0.299625,0.794872,0
0.583333,0.643836,0.492958,0.762125,0.452174,0.367347,0.018868,0.030303,0.166667,0.186992,0.436364,0.421053,0.102564,0.192982,0.266667,0.189189,0.333333,0.45,0.193878,0.33795,0.572402,0.442006,0.233766,0,0,0.088083,0.221269,0.317789,0.059603,0.154246,0.25,0.074523,0.814815,0.752228,0.80117,0.243542,0.24359,0.45203,0.03777,0.09622,0.070085,0.491197,0.4,0.318264,0.148362,0.149254,0.072041,0.285968,0.208262,0.109272,0.17053,0.104869,0.794872,0
0.291667,0.547945,0.15493,0.237875,0.130435,0.102041,0,0.015152,0.058824,0.097561,0.218182,0.175439,0.025641,0.122807,0.133333,0.162162,0.095238,0.35,0.102041,0.096953,0.497445,0.194357,0.025974,0,0.518707,0.205527,0.680961,0.048359,0.706954,0.684575,0.734899,0.051993,0.851852,0.793226,0.861598,0.671587,0.496337,0.891144,0.183453,0.546392,0.4,0.855634,0.614159,0.603978,0.206166,0.695896,0.238422,0.534636,0.707401,0.596026,0.629139,0.561798,0.794872,0
0.208333,0.328767,0.816901,0.688222,0.443478,0.485714,0.396226,0.424242,0.186275,0.178862,0.109091,0.359649,0.222222,0.403509,0.333333,0.135135,0.380952,0.333333,0.234694,0.390582,0.446337,0.443574,0.064935,0,0,0.431779,0.005146,0.775475,0.145695,0.171577,0.125839,0.561525,0.08577,0.080214,0.202729,0.217712,0.252747,0.178967,0.433453,0.158076,0.198291,0.22007,0.076106,0.157324,0.246628,0.117537,0.259005,0.206039,0.141136,0.831126,0.167219,0.340824,0.794872,0
0.041667,0.506849,0.338028,0.284065,0.095652,0.114286,0.132075,0.151515,0.009804,0.01626,0.054545,0.04386,0.025641,0.035088,0.133333,0.054054,0.047619,0.233333,0.020408,0.085873,0.499148,0.130094,0,0,0.406463,0.252159,0.454545,0.224525,0.65894,0.7487,0.718121,0.620451,0.495127,0.459893,0.504873,0.880074,0.895604,0.060886,0.69964,0.862543,0.846154,0.84331,0.886726,0.625678,0.689788,0.809701,0.596913,0.863233,0.738382,0.581126,0.75,0.850187,0.794872,0
0.333333,0.136986,0.197183,0.572748,0.278261,0.326531,0.245283,0.295455,0.107843,0.121951,0.072727,0.22807,0.136752,0.210526,0.366667,0.135135,0.190476,0.316667,0.112245,0.240997,0.488927,0.322884,0,0,0.658163,0.671848,0.641509,0.601036,0.279801,0.353553,0.300336,0.701906,0.274854,0.213904,0.565302,0.415129,0.406593,0.501845,0.588129,0.38488,0.42906,0.385563,0.339823,0.113924,0.28131,0.432836,0.356775,0.502664,0.339071,0.653974,0.346026,0.850187,0.794872,0
0.208333,0.739726,0.366197,0.593533,0.347826,0.408163,0.358491,0.378788,0.137255,0.154472,0.145455,0.342105,0.247863,0.175439,0.333333,0.054054,0.238095,0.25,0.183673,0.313019,0.548552,0.412226,0.012987,0.02381,0.069728,0.020725,0.418525,0.119171,0.248344,0.272097,0.209732,0.715771,0.120858,0.112299,0.22807,0.319188,0.327839,0.429889,0.330935,0.185567,0.205128,0.18662,0.424779,0.17179,0.558767,0.343284,0.531732,0.293073,0.253012,0.206954,0.210265,0.659176,0.358974,0
0.625,0.219178,0.309859,0.484988,0.269565,0.257143,0.150943,0.166667,0.117647,0.113821,0.145455,0.307018,0.076923,0.140351,0.466667,0.081081,0.238095,0.266667,0.122449,0.227147,0.548552,0.332288,0.025974,0,0.578231,0.582038,0.495712,0.594128,0.380795,0.363951,0.404362,0.239168,0.405458,0.42246,0.222222,0.405904,0.432234,0.293358,0.345324,0.225086,0.261538,0.625,0.536283,0.068716,0.427746,0.300373,0.526587,0.468917,0.373494,0.208609,0.327815,0.561798,0.794872,1
0.458333,0.657534,0.464789,0.73903,0.452174,0.436735,0.132075,0.166667,0.068627,0.089431,0.418182,0.350877,0.162393,0.22807,0.566667,0.108108,0.380952,0.366667,0.153061,0.32687,0.567291,0.462382,0.116883,0,0.044218,0.062176,0.283019,0.259067,0.087748,0.152513,0.172819,0.254766,0.475634,0.417112,0.57115,0.599631,0.534799,0.800738,0.041367,0.161512,0.100855,0.336268,0.297345,0.023508,0.294798,0.113806,0.214408,0.373002,0.227194,0.127483,0.145695,0.224719,0.794872,0
0.041667,0.09589,0.112676,0.106236,0.043478,0.057143,0.018868,0.05303,0.029412,0.04878,0.036364,0.078947,0.034188,0.017544,0.033333,0.027027,0,0.066667,0.061224,0.041551,0.512777,0.097179,0,0,0.739796,0.725389,0.737564,0.52677,0.827815,0.856153,0.82047,0.759099,0.824561,0.695187,0.859649,0.822878,0.750916,0.830258,0.80036,0.792096,0.781197,0.809859,0.899115,0.895118,0.736031,0.902985,0.862779,0.756661,0.855422,0.468543,0.804636,0.850187,0.794872,0
0.083333,0.547945,0.478873,0.381062,0.156522,0.17551,0.075472,0.106061,0.088235,0.105691,0.181818,0.175439,0.051282,0.105263,0.166667,0.189189,0.142857,0.366667,0.112245,0.132964,0.48552,0.231975,0,0,0.193878,0.205527,0.252144,0.402418,0.511589,0.634315,0.575503,0.639515,0.619883,0.545455,0.647173,0.501845,0.489011,0.634686,0.251799,0.520619,0.430769,0.72007,0.658407,0.513562,0.150289,0.58209,0.209262,0.509769,0.607573,0.688742,0.533113,0.850187,0.794872,0
