AGE,W,L,MIN,FGM,FGA,FG3M,FG3A,FTM,FTA,OREB,DREB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,All_Star_Selection
0.458333,0.657534,0.478873,0.533487,0.295652,0.330612,0.358491,0.371212,0.107843,0.105691,0.054545,0.166667,0.25641,0.192982,0.2,0.027027,0.047619,0.266667,0.153061,0.274238,0.565588,0.319749,0,0,0,0.063903,0.229846,0.300518,0.319536,0.325823,0.29698,0.532062,0.109162,0.12656,0.153996,0.431734,0.494505,0.132841,0.726619,0.570447,0.611966,0.181338,0.339823,0.424955,0.764933,0.783582,0.545455,0.383659,0.302926,0.11755,0.350993,0.973783,0.948718,0
0.791667,0.232877,0.183099,0.272517,0.121739,0.126531,0.037736,0.030303,0.088235,0.105691,0.127273,0.333333,0.145299,0.087719,0.066667,0.135135,0.095238,0.166667,0.112245,0.108033,0.504259,0.247649,0.012987,0,0.653061,0.564767,0.67753,0.338515,0.663907,0.722704,0.70302,0.410745,0.781676,0.782531,0.031189,0.498155,0.465201,0.634686,0.406475,0.202749,0.246154,0.366197,0.697345,0.855335,0.258189,0.695896,0.737564,0.51865,0.698795,0.519868,0.508278,0.70412,0.948718,0
0.416667,0.630137,0.43662,0.847575,0.8,0.857143,0.716981,0.742424,0.578431,0.569106,0.254545,0.596491,0.350427,0.473684,0.733333,0.108108,0.47619,0.466667,0.561224,0.775623,0.632027,0.808777,0.311688,0.02381,0.12415,0.103627,0.307033,0.274611,0.001656,0.012132,0.001678,0.462738,0.005848,0.005348,0.175439,0.01107,0.014652,0.173432,0.169065,0.036082,0.05641,0.098592,0.046018,0,0.314066,0.044776,0.072041,0.021314,0.001721,0.021523,0.009934,0.089888,0.384615,0
0.625,0.671233,0.295775,0.621247,0.4,0.387755,0.150943,0.174242,0.254902,0.292683,0.4,0.438596,0.17094,0.245614,0.4,0.216216,0.333333,0.433333,0.326531,0.34903,0.606474,0.487461,0.181818,0,0.25,0.050086,0.538593,0.098446,0.225166,0.209705,0.223154,0.2513,0.473684,0.452763,0.278752,0.129151,0.111722,0.559041,0.068345,0.101375,0.088889,0.304577,0.254867,0.097649,0.127168,0.151119,0.120069,0.10302,0.199656,0.038079,0.137417,0.183521,0.948718,0
0.375,0.027397,0.112676,0.279446,0.034783,0.073469,0.037736,0.113636,0.068627,0.081301,0.054545,0.192982,0.068376,0.070175,0.033333,0.108108,0,0.4,0.142857,0.047091,0.529813,0.145768,0,0,0.785714,0.837651,0.746141,0.854922,0.657285,0.880416,0.818792,0.889081,0.781676,0.593583,0.859649,0.621771,0.586081,0.634686,0.717626,0.493127,0.553846,0.670775,0.768142,0.880651,0.364162,0.91791,0.19211,0.399645,0.848537,0.324503,0.736755,0.973783,0.948718,0
0.5,0.39726,0.338028,0.122402,0.043478,0.044898,0.018868,0.022727,0.058824,0.065041,0.036364,0.061404,0.042735,0.035088,0.066667,0,0.047619,0.083333,0.05102,0.049861,0.517888,0.098746,0,0,0.465986,0.35924,0.473413,0.364421,0.816225,0.863085,0.860738,0.183709,0.824561,0.798574,0.481481,0.656827,0.694139,0.273063,0.848921,0.821306,0.82735,0.818662,0.858407,0.824593,0.905588,0.837687,0.843911,0.767318,0.841652,0.417219,0.812914,0.973783,0.948718,0
0.291667,0.671233,0.352113,0.325635,0.243478,0.240816,0.207547,0.204545,0.029412,0.03252,0.054545,0.157895,0.136752,0.122807,0.1,0,0.142857,0.2,0.040816,0.191136,0.492334,0.224138,0,0,0.188776,0.050086,0.461407,0.151986,0.587748,0.429809,0.447987,0.332756,0.315789,0.363636,0.099415,0.856089,0.869963,0.422509,0.723022,0.592784,0.632479,0.390845,0.59292,0.770344,0.895954,0.595149,0.663808,0.83659,0.468158,0.637417,0.567881,0.973783,0.948718,0
0.25,0.013699,0,0.588915,0.521739,0.530612,0.754717,0.757576,0.098039,0.162602,0.181818,0.175439,0.25641,0,0.333333,0,0.47619,0.5,0.102041,0.470914,1,0.476489,0,0,0.879252,0.860104,0.895369,0,0.266556,0.110919,0.104027,0.348354,0.003899,0.003565,0.116959,0.457565,0.305861,0.867159,0.26259,0.549828,0.463248,0.179577,0.895575,0.148282,0.909441,0.044776,0.049743,0.568384,0.091222,0,0.150662,0.973783,0.948718,0
0.583333,0.260274,0.380282,0.683603,0.330435,0.383673,0.207547,0.234848,0.04902,0.065041,0.127273,0.394737,0.683761,0.491228,0.4,0.054054,0.333333,0.366667,0.122449,0.254848,0.432709,0.489028,0.181818,0.02381,0.535714,0.528497,0.409949,0.633851,0.14404,0.285962,0.233221,0.667244,0.309942,0.304813,0.325536,0.714022,0.697802,0.752768,0.402878,0.132302,0.17094,0.012324,0.040708,0.083183,0.699422,0.143657,0.269297,0.474245,0.333907,0.84106,0.13245,0.183521,0.384615,0
0.333333,0.356164,0.15493,0.290993,0.173913,0.179592,0.09434,0.121212,0.078431,0.073171,0.036364,0.131579,0.213675,0.157895,0.133333,0.027027,0.095238,0.216667,0.112245,0.146814,0.603066,0.217868,0,0,0.613946,0.419689,0.696398,0.096718,0.645695,0.589255,0.592282,0.355286,0.604288,0.575758,0.481481,0.594096,0.653846,0.134686,0.832734,0.661512,0.709402,0.230634,0.421239,0.647378,0.789981,0.623134,0.64494,0.499112,0.58864,0.046358,0.586093,0.973783,0.948718,0
0.083333,0.041096,0.098592,0.272517,0.113043,0.159184,0.056604,0.090909,0.078431,0.097561,0.2,0.131579,0.111111,0.140351,0.033333,0,0.190476,0.116667,0.071429,0.102493,0.500852,0.166144,0,0,0.785714,0.813472,0.751286,0.768566,0.662252,0.7487,0.64094,0.82669,0.732943,0.647059,0.781676,0.570111,0.514652,0.701107,0.228417,0.664948,0.538462,0.47007,0.513274,0.880651,0.909441,0.393657,0.801029,0.689165,0.719449,0.551325,0.693709,0.973783,0.948718,0
0.125,0.041096,0.15493,0.237875,0.156522,0.138776,0,0.015152,0.029412,0.073171,0.2,0.210526,0.034188,0.105263,0.2,0.162162,0.095238,0.266667,0.061224,0.108033,0.497445,0.216301,0.012987,0,0.760204,0.813472,0.696398,0.841105,0.706954,0.629116,0.676174,0.12825,0.883041,0.819964,0.883041,0.835793,0.666667,0.909594,0.233813,0.455326,0.408547,0.84507,0.614159,0.381555,0.22158,0.669776,0.511149,0.74778,0.707401,0.589404,0.59106,0.70412,0.948718,0
0.666667,0.260274,0.197183,0.26097,0.147826,0.167347,0.113208,0.136364,0.039216,0.03252,0.018182,0.078947,0.136752,0.070175,0.1,0.054054,0.047619,0.15,0.040816,0.119114,0.531516,0.175549,0,0,0.639456,0.528497,0.662093,0.324698,0.680464,0.656846,0.615772,0.651646,0.588694,0.536542,0.54191,0.802583,0.864469,0.031365,0.874101,0.802405,0.805128,0.385563,0.757522,0.737794,0.655106,0.867537,0.763293,0.817052,0.664372,0.317881,0.675497,0.973783,0.948718,0
0.375,0.369863,0.507042,0.683603,0.33913,0.383673,0.433962,0.469697,0.117647,0.105691,0.054545,0.210526,0.17094,0.175439,0.2,0.054054,0.190476,0.283333,0.112245,0.313019,0.50937,0.335423,0,0,0.369048,0.393782,0.197256,0.602763,0.139073,0.277296,0.231544,0.622184,0.052632,0.057041,0.206628,0.396679,0.459707,0.118081,0.67446,0.446735,0.511111,0.302817,0.378761,0.390597,0.645472,0.442164,0.459691,0.500888,0.239243,0.475166,0.332781,0.973783,0.948718,0
0.416667,0.561644,0.577465,0.639723,0.469565,0.522449,0.396226,0.431818,0.245098,0.235772,0.090909,0.184211,0.358974,0.315789,0.233333,0.027027,0.238095,0.416667,0.234694,0.426593,0.531516,0.434169,0,0,0,0.176166,0.113208,0.431779,0.183775,0.159445,0.110738,0.563258,0.083821,0.078431,0.245614,0.134686,0.17033,0.107011,0.523381,0.534364,0.531624,0.091549,0.134513,0.358047,0.786127,0.313433,0.145798,0.198934,0.130809,0.299669,0.208609,0.973783,0.948718,0
0.25,0.219178,0.760563,0.385681,0.278261,0.212245,0,0,0.176471,0.203252,0.290909,0.27193,0.076923,0.122807,0.2,0.297297,0.190476,0.466667,0.22449,0.227147,0.480409,0.34326,0.064935,0,0.25,0.587219,0.017153,0.827288,0.506623,0.362218,0.506711,0.046794,0.883041,0.88057,0.883041,0.241697,0.225275,0.54059,0.111511,0.321306,0.215385,0.644366,0.561062,0.421338,0.05395,0.384328,0.078902,0.234458,0.380379,0.698675,0.31457,0.385768,0.948718,0
0.375,0.547945,0.394366,0.639723,0.373913,0.436735,0.226415,0.280303,0.284314,0.276423,0.090909,0.27193,0.521368,0.45614,0.433333,0.027027,0.190476,0.433333,0.285714,0.351801,0.586031,0.474922,0.090909,0,0.278912,0.193437,0.375643,0.290155,0.182119,0.225303,0.176174,0.67591,0.292398,0.235294,0.649123,0.103321,0.126374,0.123616,0.570144,0.319588,0.386325,0.036972,0.049558,0.063291,0.714836,0.375,0.108062,0.131439,0.196213,0.077815,0.153974,0.322097,0.948718,0
0.375,0.273973,0.211268,0.789838,0.391304,0.420408,0.45283,0.484848,0.186275,0.203252,0.145455,0.412281,0.111111,0.22807,0.7,0.351351,0.142857,0.6,0.234694,0.368421,0.553663,0.520376,0.025974,0,0.627551,0.506045,0.643225,0.329879,0.028146,0.214905,0.189597,0.4974,0.040936,0.044563,0.196881,0.217712,0.217949,0.437269,0.361511,0.11512,0.145299,0.46831,0.265487,0.001808,0.036609,0.591418,0.008576,0.204263,0.185886,0.173841,0.109272,0.59176,0.948718,0
0.083333,0.246575,0.197183,0.198614,0.095652,0.065306,0,0,0.029412,0.04065,0.145455,0.149123,0.017094,0.052632,0.1,0.351351,0.047619,0.183333,0.040816,0.069252,0.495741,0.195925,0,0,0.642857,0.552677,0.662093,0.341969,0.740066,0.774697,0.825503,0.005199,0.883041,0.88057,0.883041,0.848708,0.822344,0.808118,0.334532,0.632302,0.547009,0.878521,0.817699,0.755877,0.04817,0.815299,0.696398,0.838366,0.796902,0.597682,0.634106,0.973783,0.948718,0
0.5,0.273973,0.760563,0.496536,0.356522,0.293878,0.018868,0.030303,0.117647,0.138211,0.345455,0.175439,0.102564,0.22807,0.033333,0.297297,0.142857,0.283333,0.204082,0.263158,0.49063,0.322884,0.025974,0,0.188776,0.506045,0.017153,0.789292,0.362583,0.254766,0.337248,0.083189,0.82846,0.784314,0.80117,0.383764,0.386447,0.570111,0.089928,0.561856,0.329915,0.5,0.286726,0.869801,0.071291,0.595149,0.497427,0.269982,0.314974,0.655629,0.344371,0.59176,0.948718,0
0.083333,0.493151,0.380282,0.468822,0.278261,0.289796,0.169811,0.219697,0.107843,0.121951,0.163636,0.263158,0.068376,0.210526,0.233333,0.108108,0.333333,0.383333,0.112245,0.235457,0.522998,0.291536,0.025974,0,0.369048,0.250432,0.409949,0.329879,0.39404,0.353553,0.347315,0.389948,0.409357,0.324421,0.62768,0.405904,0.434066,0.381919,0.31295,0.331615,0.321368,0.665493,0.313274,0.372514,0.379576,0.18097,0.219554,0.515098,0.364888,0.390728,0.40894,0.59176,0.948718,0
0.291667,0.39726,0.605634,0.602771,0.356522,0.379592,0.226415,0.25,0.186275,0.178862,0.054545,0.157895,0.153846,0.140351,0.266667,0.054054,0.142857,0.333333,0.163265,0.310249,0.458262,0.327586,0,0,0.227891,0.35924,0.078902,0.644214,0.248344,0.259965,0.236577,0.473137,0.290448,0.285205,0.339181,0.226937,0.28022,0.066421,0.676259,0.585911,0.617094,0.360915,0.539823,0.254973,0.676301,0.574627,0.329331,0.364121,0.244406,0.774834,0.339404,0.973783,0.948718,0
0.333333,0.424658,0.492958,0.538106,0.243478,0.285714,0.226415,0.257576,0.078431,0.089431,0.163636,0.236842,0.145299,0.175439,0.166667,0.054054,0.190476,0.283333,0.102041,0.210526,0.512777,0.282132,0.025974,0,0.321429,0.321244,0.214408,0.521589,0.31457,0.421144,0.35906,0.677643,0.280702,0.263815,0.37232,0.579336,0.554945,0.571956,0.302158,0.386598,0.377778,0.371479,0.415929,0.466546,0.655106,0.360075,0.451115,0.566607,0.413081,0.445364,0.422185,0.59176,0.948718,0
0.291667,0.054795,0.15493,0.228637,0.026087,0.053061,0.018868,0.068182,0.029412,0.03252,0.018182,0.061404,0.08547,0.052632,0.133333,0.027027,0.047619,0.2,0.05102,0.024931,0.500852,0.105016,0,0,0.748299,0.791019,0.696398,0.791019,0.716887,0.892548,0.845638,0.892548,0.846004,0.702317,0.881092,0.817343,0.85348,0.188192,0.899281,0.823024,0.841026,0.579225,0.80531,0.620253,0.851638,0.891791,0.675815,0.763766,0.88296,0.559603,0.799669,0.973783,0.948718,0
0.208333,0.369863,0.450704,0.47806,0.295652,0.338776,0.037736,0.060606,0.196078,0.252033,0.254545,0.333333,0.136752,0.210526,0.233333,0.135135,0.380952,0.3,0.27551,0.246537,0.519591,0.351097,0.051948,0,0.406463,0.393782,0.272727,0.544041,0.384106,0.332756,0.281879,0.639515,0.797271,0.707665,0.846004,0.201107,0.148352,0.739852,0.152878,0.199313,0.174359,0.380282,0.338053,0.298373,0.298651,0.128731,0.421955,0.147425,0.344234,0.412252,0.306291,0.411985,0.948718,0
0.291667,0.684932,0.450704,0.466513,0.173913,0.171429,0.150943,0.159091,0.039216,0.04065,0.054545,0.280702,0.128205,0.157895,0.233333,0.081081,0.095238,0.35,0.061224,0.144044,0.558773,0.249216,0.012987,0,0,0.041451,0.272727,0.243523,0.399007,0.60312,0.612416,0.282496,0.471735,0.481283,0.173489,0.782288,0.802198,0.446494,0.73741,0.28866,0.394872,0.40669,0.470796,0.367089,0.499037,0.643657,0.296741,0.722913,0.597246,0.145695,0.503311,0.70412,0.948718,0
0.541667,0.575342,0.380282,0.612009,0.469565,0.440816,0.207547,0.204545,0.166667,0.170732,0.163636,0.517544,0.222222,0.298246,0.266667,0.135135,0.238095,0.383333,0.204082,0.379501,0.562181,0.474922,0.116883,0,0.265306,0.162349,0.409949,0.246978,0.233444,0.15078,0.172819,0.176776,0.337232,0.377897,0.107212,0.260148,0.287546,0.256458,0.298561,0.073883,0.095726,0.213028,0.166372,0.280289,0.263969,0.289179,0.2247,0.278863,0.166954,0.125828,0.152318,0.28839,0.948718,0
0.333333,0.684932,0.43662,0.729792,0.513043,0.359184,0,0,0.401961,0.520325,0.690909,0.789474,0.17094,0.280702,0.266667,0.621622,0.333333,0.483333,0.591837,0.440443,0.603066,0.694357,0.857143,0,0.035714,0.041451,0.307033,0.233161,0.086093,0.121317,0.25,0.012132,0.883041,0.88057,0.883041,0.051661,0.02381,0.761993,0.008993,0.012027,0.005128,0.31162,0.176991,0.25859,0.00578,0.171642,0.063465,0.015986,0.118761,0.043046,0.033113,0.003745,0.948718,0
0.458333,0.60274,0.408451,0.82679,0.747826,0.82449,0.301887,0.424242,0.401961,0.504065,0.272727,0.842105,0.91453,0.789474,0.633333,0.135135,0.428571,0.566667,0.479592,0.634349,0.591141,0.899687,0.74026,0.809524,0.209184,0.131261,0.35506,0.262522,0.004967,0.025997,0.005034,0.521664,0.165692,0.085561,0.711501,0.053506,0.027473,0.730627,0.136691,0.006873,0.017094,0,0.00177,0.007233,0.302505,0.080224,0.018868,0.046181,0.030981,0.062914,0.004967,0.014981,0,0
0.5,0.09589,0.253521,0.293303,0.069565,0.114286,0.075472,0.121212,0.04902,0.04878,0.127273,0.122807,0.068376,0.105263,0.066667,0,0.142857,0.166667,0.081633,0.069252,0.473595,0.134796,0,0,0.683673,0.746114,0.596913,0.778929,0.642384,0.833622,0.746644,0.856153,0.697856,0.581105,0.803119,0.734317,0.758242,0.47417,0.413669,0.683849,0.623932,0.690141,0.679646,0.862568,0.897881,0.541045,0.715266,0.635879,0.798623,0.735099,0.758278,0.973783,0.948718,0
0.25,0.30137,0.830986,0.554273,0.2,0.212245,0.188679,0.204545,0.107843,0.105691,0.054545,0.210526,0.282051,0.140351,0.266667,0,0.095238,0.35,0.153061,0.185596,0.470187,0.297806,0,0,0.035714,0.474957,0.010292,0.787565,0.299669,0.532062,0.513423,0.407279,0.362573,0.368984,0.224172,0.418819,0.492674,0.088561,0.683453,0.453608,0.519658,0.149648,0.530973,0.265823,0.878613,0.679104,0.29331,0.388988,0.481928,0.746689,0.399007,0.973783,0.948718,0
0.375,0.205479,0.380282,0.244804,0.121739,0.122449,0.169811,0.166667,0.039216,0.04065,0.036364,0.114035,0.042735,0.070175,0.033333,0.027027,0.047619,0.133333,0.040816,0.110803,0.551959,0.144201,0,0,0.578231,0.606218,0.409949,0.713299,0.695364,0.731369,0.719799,0.377816,0.424951,0.461676,0.089669,0.806273,0.831502,0.350554,0.818345,0.714777,0.738462,0.786972,0.780531,0.871609,0.822736,0.828358,0.770154,0.813499,0.69191,0.18543,0.738411,0.973783,0.948718,0
0.583333,0.178082,0.323944,0.251732,0.130435,0.126531,0.056604,0.068182,0.058824,0.073171,0.181818,0.22807,0.08547,0.105263,0.1,0.189189,0.095238,0.25,0.102041,0.108033,0.499148,0.227273,0.012987,0,0.617347,0.644214,0.490566,0.702936,0.690397,0.69844,0.706376,0.225303,0.729045,0.69697,0.57115,0.693727,0.655678,0.776753,0.26259,0.40378,0.367521,0.609155,0.658407,0.759494,0.148362,0.656716,0.557461,0.561279,0.702238,0.577815,0.562914,0.70412,0.948718,0
0.25,0.191781,0.464789,0.383372,0.226087,0.220408,0.075472,0.098485,0.058824,0.081301,0.2,0.175439,0.08547,0.087719,0.266667,0.027027,0.190476,0.166667,0.071429,0.168975,0.49063,0.250784,0,0,0.52551,0.621762,0.255575,0.770294,0.509934,0.485269,0.484899,0.310225,0.680312,0.629234,0.666667,0.675277,0.615385,0.797048,0.219424,0.54811,0.441026,0.605634,0.713274,0.262206,0.709056,0.350746,0.715266,0.673179,0.53012,0.649007,0.498344,0.973783,0.948718,0
0.416667,0.041096,0.014085,0.106236,0.086957,0.061224,0.056604,0.022727,0.029412,0.02439,0,0,0.068376,0,0.1,0,0,0.083333,0.030612,0.069252,0.522998,0.105016,0,0,0.836735,0.813472,0.843911,0.048359,0.82947,0.792028,0.827181,0.013865,0.756335,0.812834,0,0.865314,0.893773,0,0.906475,0.891753,0.888889,0.695423,0.895575,0.786618,0.909441,0.91791,0.830189,0.87389,0.800344,0.372517,0.80298,0.973783,0.948718,0
0.208333,0.534247,0.239437,0.240185,0.104348,0.114286,0.09434,0.121212,0.039216,0.056911,0.072727,0.096491,0.034188,0.052632,0.066667,0.027027,0.095238,0.133333,0.061224,0.091413,0.545145,0.133229,0,0,0.445578,0.202073,0.622642,0.105354,0.705298,0.762565,0.739933,0.538995,0.617934,0.58467,0.62963,0.758303,0.727106,0.789668,0.615108,0.771478,0.731624,0.834507,0.80354,0.84991,0.842004,0.729478,0.783877,0.754885,0.75043,0.220199,0.763245,0.973783,0.948718,0
0.416667,0.726027,0.295775,0.623557,0.547826,0.485714,0.132075,0.174242,0.176471,0.195122,0.381818,0.526316,0.111111,0.263158,0.133333,0.378378,0.190476,0.483333,0.214286,0.415512,0.582624,0.515674,0.285714,0,0.188776,0.020725,0.538593,0.082902,0.220199,0.098787,0.14094,0.133449,0.565302,0.449198,0.709552,0.245387,0.238095,0.442804,0.07554,0.065292,0.05812,0.457746,0.19292,0.63472,0.032755,0.391791,0.06518,0.248668,0.142857,0.084437,0.112583,0.101124,0.948718,0
0.375,0.671233,0.352113,0.431871,0.252174,0.257143,0.283019,0.257576,0.058824,0.056911,0.072727,0.114035,0.076923,0.140351,0.166667,0.054054,0.095238,0.216667,0.112245,0.218837,0.553663,0.22884,0,0,0.188776,0.050086,0.461407,0.151986,0.448675,0.405546,0.421141,0.369151,0.20078,0.265597,0.042885,0.677122,0.723443,0.143911,0.667266,0.726804,0.721368,0.632042,0.497345,0.540687,0.684008,0.692164,0.651801,0.545293,0.394148,0.177152,0.556291,0.973783,0.948718,0
0.333333,0.356164,0.422535,0.401848,0.26087,0.318367,0.264151,0.310606,0.205882,0.203252,0.054545,0.131579,0.222222,0.210526,0.233333,0.081081,0.238095,0.2,0.204082,0.260388,0.528109,0.30721,0.012987,0,0.445578,0.419689,0.336192,0.53886,0.490066,0.383016,0.305369,0.743501,0.249513,0.197861,0.481481,0.188192,0.232601,0.188192,0.706835,0.678694,0.687179,0.223592,0.329204,0.307414,0.504817,0.317164,0.67753,0.268206,0.318417,0.334437,0.374172,0.70412,0.948718,0
0.041667,0.657534,0.478873,0.60739,0.365217,0.355102,0.113208,0.128788,0.186275,0.195122,0.127273,0.184211,0.282051,0.298246,0.4,0.135135,0.380952,0.35,0.22449,0.299169,0.500852,0.390282,0.012987,0,0,0.063903,0.229846,0.300518,0.243377,0.246101,0.256711,0.277296,0.584795,0.561497,0.265107,0.228782,0.241758,0.306273,0.426259,0.515464,0.499145,0.15669,0.148673,0.103074,0.235067,0.113806,0.286449,0.222025,0.263339,0.561258,0.261589,0.70412,0.948718,0
0.125,0.136986,0.140845,0.30485,0.147826,0.179592,0.132075,0.166667,0.029412,0.03252,0.090909,0.114035,0.076923,0.052632,0.133333,0.108108,0.095238,0.25,0.040816,0.121884,0.521295,0.191223,0,0,0.714286,0.689119,0.720412,0.431779,0.619205,0.651646,0.59396,0.731369,0.54386,0.465241,0.608187,0.865314,0.871795,0.594096,0.606115,0.718213,0.692308,0.628521,0.823009,0.620253,0.364162,0.695896,0.588336,0.849023,0.659208,0.39404,0.650662,0.973783,0.948718,0
0.25,0.273973,0.746479,0.448037,0.217391,0.236735,0.056604,0.090909,0.107843,0.138211,0.090909,0.22807,0.162393,0.140351,0.4,0.108108,0.285714,0.283333,0.163265,0.180055,0.449744,0.304075,0.012987,0,0.209184,0.506045,0.022298,0.785838,0.422185,0.490468,0.454698,0.493934,0.719298,0.639929,0.752437,0.415129,0.373626,0.701107,0.604317,0.408935,0.45812,0.330986,0.502655,0.086799,0.344894,0.246269,0.48542,0.373002,0.504303,0.804636,0.380795,0.70412,0.948718,0
0.583333,0.616438,0.267606,0.344111,0.147826,0.134694,0,0,0.058824,0.065041,0.127273,0.105263,0.153846,0.105263,0.166667,0.108108,0.095238,0.2,0.071429,0.110803,0.534923,0.208464,0,0,0.340136,0.119171,0.576329,0.094991,0.556291,0.64818,0.686242,0.147314,0.883041,0.86631,0.883041,0.662362,0.690476,0.372694,0.460432,0.75945,0.678632,0.348592,0.649558,0.542495,0.331407,0.742537,0.684391,0.692718,0.678141,0.283113,0.615894,0.973783,0.948718,0
0.416667,0.30137,0.492958,0.501155,0.252174,0.289796,0.150943,0.174242,0.098039,0.121951,0.054545,0.131579,0.273504,0.210526,0.266667,0.027027,0.333333,0.25,0.112245,0.207756,0.449744,0.288401,0,0,0.438776,0.474957,0.214408,0.683938,0.354305,0.407279,0.352349,0.674177,0.487329,0.45098,0.358674,0.453875,0.430403,0.666052,0.710432,0.66323,0.680342,0.160211,0.336283,0.251356,0.845857,0.18097,0.574614,0.493783,0.416523,0.798013,0.418874,0.973783,0.948718,0
0.208333,0.506849,0.380282,0.108545,0.026087,0.032653,0,0.015152,0.039216,0.04065,0.018182,0.052632,0.025641,0.052632,0.066667,0.027027,0,0.1,0.030612,0.027701,0.512777,0.081505,0,0,0.340136,0.238342,0.409949,0.322971,0.827815,0.894281,0.875839,0.807626,0.85575,0.814617,0.822612,0.780443,0.796703,0.527675,0.893885,0.838488,0.847863,0.867958,0.817699,0.815552,0.788054,0.916045,0.813036,0.861456,0.881239,0.44702,0.844371,0.973783,0.948718,0
0.166667,0.164384,0.140845,0.180139,0.104348,0.089796,0.056604,0.045455,0.039216,0.065041,0.072727,0.131579,0.042735,0.087719,0.066667,0.081081,0.047619,0.216667,0.05102,0.083102,0.499148,0.147335,0.012987,0,0.697279,0.666667,0.720412,0.367876,0.758278,0.767764,0.795302,0.131716,0.750487,0.752228,0.031189,0.773063,0.705128,0.861624,0.636691,0.658076,0.65641,0.799296,0.715044,0.808318,0.514451,0.798507,0.64837,0.758437,0.769363,0.56457,0.728477,0.70412,0.948718,0
0.375,0.191781,0.422535,0.457275,0.130435,0.163265,0.132075,0.174242,0.04902,0.056911,0.145455,0.201754,0.111111,0.122807,0.166667,0.054054,0.095238,0.3,0.081633,0.119114,0.473595,0.214734,0,0,0.552721,0.621762,0.336192,0.753022,0.412252,0.693241,0.620805,0.760832,0.530214,0.447415,0.621832,0.708487,0.712454,0.579336,0.381295,0.4811,0.461538,0.478873,0.584071,0.491863,0.576108,0.686567,0.418525,0.634103,0.660929,0.731788,0.597682,0.973783,0.948718,0
0.291667,0.493151,0.450704,0.644342,0.469565,0.497959,0.339623,0.409091,0.411765,0.422764,0.072727,0.184211,0.393162,0.385965,0.2,0.081081,0.238095,0.466667,0.428571,0.465374,0.502555,0.45768,0.025974,0,0.278912,0.250432,0.272727,0.395509,0.175497,0.157712,0.13255,0.438475,0.140351,0.094474,0.475634,0.04797,0.053114,0.287823,0.656475,0.541237,0.574359,0.079225,0.083186,0.428571,0.545279,0.268657,0.084048,0.058615,0.099828,0.534768,0.182119,0.59176,0.948718,0
0.166667,0.383562,0.535211,0.418014,0.226087,0.273469,0.169811,0.25,0.078431,0.081301,0.090909,0.245614,0.111111,0.210526,0.3,0.054054,0.285714,0.283333,0.102041,0.191136,0.471891,0.27116,0,0,0.321429,0.376511,0.15952,0.613126,0.466887,0.481802,0.38255,0.741768,0.403509,0.286988,0.7154,0.592251,0.620879,0.389299,0.543165,0.376289,0.423932,0.459507,0.309735,0.195298,0.61079,0.238806,0.463122,0.600355,0.466437,0.741722,0.453642,0.973783,0.948718,0
0.5,0.712329,0.239437,0.775982,0.8,0.791837,0.962264,0.886364,0.372549,0.341463,0.127273,0.412281,0.444444,0.491228,0.433333,0.108108,0.238095,0.4,0.367347,0.756233,0.693356,0.722571,0.038961,0,0.265306,0.029361,0.622642,0.046632,0.043046,0.013865,0.013423,0.299827,0,0.001783,0.048733,0.059041,0.078755,0.035055,0.464029,0.116838,0.164103,0.06338,0.038938,0.065099,0.412331,0.274254,0.188679,0.081705,0.008606,0.003311,0.021523,0.486891,0.948718,0
0.208333,0.616438,0.183099,0.406467,0.217391,0.220408,0.169811,0.189394,0.04902,0.056911,0.090909,0.236842,0.119658,0.140351,0.133333,0.027027,0.142857,0.25,0.05102,0.177285,0.522998,0.244514,0,0,0.420068,0.119171,0.67753,0.036269,0.476821,0.493934,0.493289,0.331023,0.417154,0.41533,0.31384,0.714022,0.716117,0.666052,0.55036,0.395189,0.435897,0.422535,0.520354,0.587703,0.73025,0.460821,0.559177,0.769094,0.506024,0.385762,0.514901,0.973783,0.948718,0
0.25,0.643836,0.464789,0.766744,0.521739,0.412245,0,0,0.176471,0.300813,0.890909,0.403509,0.136752,0.298246,0.5,0.27027,0.285714,0.433333,0.357143,0.385042,0.606474,0.554859,0.376623,0,0.069728,0.086356,0.255575,0.295337,0.056291,0.109185,0.201342,0.051993,0.883041,0.869875,0.883041,0.243542,0.102564,0.867159,0.001799,0.127148,0.030769,0.397887,0.153982,0.047016,0.080925,0.212687,0.142367,0.090586,0.16179,0.039735,0.084437,0.086142,0.948718,0
